Date,FTI
2013-04-29,3.5045383679755395
2013-04-30,3.1785523162005167
2013-05-01,3.832092638605858
2013-05-02,3.901833379254703
2013-05-03,3.940298138997528
2013-05-06,3.9451617222443
2013-05-07,3.955955778503724
2013-05-08,3.732191566279484
2013-05-09,3.753944325085521
2013-05-10,3.808563233444963
2013-05-13,2.87344163058401
2013-05-14,2.913701497760796
2013-05-15,2.792991019514878
2013-05-16,2.7027532475585945
2013-05-17,2.6779078591535304
2013-05-20,2.524503005548734
2013-05-21,2.402051979196652
2013-05-22,2.517257531791153
2013-05-23,2.594206270835505
2013-05-24,2.564118463593384
2013-05-28,2.649649614998515
2013-05-29,2.6474976511729413
2013-05-30,1.8923319151877387
2013-05-31,2.1453365017979222
2013-06-03,2.1450913412772907
2013-06-04,2.1507481640977906
2013-06-05,2.149411155302736
2013-06-06,2.2345232747036903
2013-06-07,2.416393213301261
2013-06-10,2.409358274955342
2013-06-11,2.496063535329941
2013-06-12,2.393462056987035
2013-06-13,2.535387522850046
2013-06-14,2.4630823521777505
2013-06-17,2.4432173127184376
2013-06-18,2.492285957968159
2013-06-19,2.75816488990631
2013-06-20,3.1735048957029326
2013-06-21,3.251706504794892
2013-06-24,3.411064493145093
2013-06-25,3.3674744945399886
2013-06-26,3.546934142319176
2013-06-27,3.787620504602728
2013-06-28,3.5579196002032227
2013-07-01,3.620208129985969
2013-07-02,3.566241468788929
2013-07-03,3.38851457889783
2013-07-05,3.3765509070904427
2013-07-08,3.2300684630719934
2013-07-09,3.2030690078829345
2013-07-10,3.244678966534745
2013-07-11,3.388052872784756
2013-07-12,3.2463238265672607
2013-07-15,3.2746130882470217
2013-07-16,3.2511118701730672
2013-07-17,3.1818499414462598
2013-07-18,3.1515841791274752
2013-07-19,2.9999886155037823
2013-07-22,2.827317754802194
2013-07-23,2.8000269485018565
2013-07-24,2.983402597122197
2013-07-25,2.9097636606671
2013-07-26,2.8029363306421446
2013-07-29,2.67464849497127
2013-07-30,2.6337841685799352
2013-07-31,2.686800848160517
2013-08-01,2.7808581353693502
2013-08-02,2.7430087059148467
2013-08-05,2.711725627549003
2013-08-06,2.7410909996249297
2013-08-07,2.673962661697453
2013-08-08,2.45093099830915
2013-08-09,2.423413163322115
2013-08-12,2.5196304376280447
2013-08-13,2.6147317369819425
