0.91517996,1.26440025,0.85381873,-0.56420805
0.91517996,1.27978829,0.91465569,-0.43045295
0.91517996,1.25560708,0.85686058,-0.48597393
0.90999230,1.25780537,0.84773503,-0.51121075
0.90999230,1.20944295,0.77168882,-0.59701591
0.90999230,1.22043441,0.79602361,-0.57430277
0.91517996,1.26879683,0.88119536,-0.46830817
0.92036761,1.27099512,0.89336276,-0.43550031
0.92036761,1.26000366,0.87511167,-0.46073712
0.92036761,1.25780537,0.89640460,-0.43297663
0.92036761,1.25560708,0.91161385,-0.39512141
0.91517996,1.24461562,0.88423721,-0.42035822
0.92555527,1.26220195,0.90248830,-0.41783454
0.92555527,1.25560708,0.89944645,-0.42288190
0.92036761,1.27099512,0.90553015,-0.41531086
0.93074292,1.26659854,0.89640460,-0.43550031
0.94630588,1.30616780,0.96940896,-0.35978988
0.95149354,1.31496096,0.97245081,-0.38250301
0.95149354,1.31276267,0.95419972,-0.40016877
0.96186885,1.34353876,1.00286930,-0.33960043
0.96186885,1.35013364,1.00895299,-0.33455306
0.94111823,1.24901220,0.85686058,-0.50616338
0.94111823,1.22483099,0.82035840,-0.55158964
0.93074292,1.21823611,0.81123285,-0.57177909
0.93074292,1.22922757,0.84165133,-0.53392388
0.93074292,1.22043441,0.82948394,-0.55158964
0.91517996,1.13030443,0.70476816,-0.67272634
0.90999230,1.12151126,0.68347522,-0.70301051
0.90999230,1.09513176,0.63480565,-0.74843678
0.91517996,1.10832151,0.65914043,-0.73834205
0.93074292,1.18306344,0.78081437,-0.63739480
0.90480465,1.11271809,0.66218228,-0.75600782
0.90999230,1.10612322,0.65305674,-0.77367359
0.91517996,1.11491639,0.67130783,-0.74591309
0.89961699,1.02918299,0.54050835,-0.84686034
0.90480465,1.02698470,0.54659204,-0.83424193
0.89961699,1.03797616,0.56180128,-0.80395776
0.85811576,0.89288889,0.37624853,-0.97556808
0.85811576,0.88189743,0.39145778,-0.94528391
0.85811576,0.88629401,0.39449962,-0.95537863
0.85292810,0.84672475,0.34887190,-0.99071017
0.86330341,0.87090597,0.38233223,-0.97052072
0.86330341,0.85331963,0.36712299,-0.98818649
0.86849107,0.87750084,0.40970887,-0.94528391
0.87367872,0.89508718,0.45533659,-0.90490501
0.86330341,0.79616403,0.32757896,-1.01342330
0.84774045,0.74780161,0.26370015,-1.08156269
0.84255280,0.76318965,0.28499308,-1.04875483
0.83217749,0.72581869,0.24240721,-1.09418110
0.85292810,0.78737087,0.31236972,-1.01847066
0.89961699,0.89069059,0.42187626,-0.97052072
0.90480465,0.86211280,0.37016484,-1.03361275
0.90999230,0.86211280,0.35495560,-1.03108907
0.87367872,0.64668017,0.27890939,-1.08408637
0.84255280,0.54775703,-0.26558147,-1.38945179
0.79067625,0.41146292,-0.42679943,-1.47778063
0.75955033,0.37629025,-0.48763640,-1.49544640
0.74917502,0.33891928,-0.53630597,-1.54844371
0.79067625,0.40926463,-0.44809237,-1.48282799
0.83736514,0.49719631,-0.35379507,-1.43235437
0.80623922,0.45542876,-0.36900431,-1.41216492
0.74398736,0.29055686,-0.37508801,-1.41973597
0.74917502,0.31034149,-0.35987877,-1.40207020
0.72323674,0.26197906,-0.40854834,-1.43487805
0.68173551,0.01577035,-0.74010981,-1.66958040
0.72323674,0.14546958,-0.61843588,-1.60144101
0.72323674,0.17404738,-0.57585000,-1.60396469
0.72842440,0.14327129,-0.61843588,-1.65191463
0.78030094,0.31253978,-0.41767389,-1.54339634
0.75955033,0.25758248,-0.46025976,-1.56610947
0.78548860,0.31473807,-0.38117171,-1.51311217
0.80105156,0.34771245,-0.36292062,-1.48282799
0.82698983,0.42245438,-0.28079071,-1.45254382
0.81661452,0.40486805,-0.33250213,-1.50806481
0.83217749,0.45103218,-0.26558147,-1.43992541
0.82698983,0.44223901,-0.26253962,-1.43992541
0.82180218,0.43124755,-0.29295810,-1.47525695
0.79586391,0.35870391,-0.39638095,-1.55349107
0.80623922,0.34551416,-0.42071574,-1.56106211
0.84774045,0.42904926,-0.34466953,-1.50301744
0.84255280,0.40706634,-0.37508801,-1.54844371
0.83736514,0.38728171,-0.39638095,-1.56863315
0.84774045,0.39167829,-0.39333910,-1.55601475
0.81661452,0.24439272,-0.60018479,-1.72005402
0.85811576,0.44223901,-0.36596247,-1.58377524
0.84774045,0.39607488,-0.41159019,-1.62667782
0.85292810,0.39827317,-0.40854834,-1.62920150
0.85811576,0.42245438,-0.35379507,-1.56863315
0.86330341,0.43784243,-0.32033474,-1.53834898
0.85811576,0.43784243,-0.32033474,-1.52573057
0.85811576,0.41805780,-0.35683692,-1.55096739
0.82180218,0.28835857,-0.53630597,-1.67210408
0.82698983,0.29935003,-0.52109673,-1.67210408
0.80623922,0.23559956,-0.57585000,-1.71753034
0.79067625,0.17624567,-0.67623100,-1.80081182
0.78548860,0.12568495,-0.74923536,-1.85380913
0.80623922,0.20702176,-0.63972882,-1.77557501
0.78030094,0.12128837,-0.72794242,-1.81847759
0.73879971,0.01137376,-0.81615602,-1.83614336
0.74917502,0.07732253,-0.70056578,-1.73771979
0.76473798,0.11689178,-0.66406360,-1.72510139
0.78548860,0.20922005,-0.53022228,-1.62667782
0.76473798,0.14327129,-0.62147773,-1.68472249
0.76992563,0.17624567,-0.57585000,-1.63172518
0.78548860,0.16745250,-0.60626849,-1.61405942
0.74398736,0.07292594,-0.74010981,-1.74529084
0.68692316,-0.02819549,-0.83136526,-1.77809869
0.62467131,-0.16448960,-0.95912290,-1.87399858
0.69211082,-0.06776475,-0.85265820,-1.84623808
0.71804909,0.02676181,-0.77357015,-1.80081182
0.68173551,-0.04578183,-0.83744896,-1.86138017
0.71804909,0.03115839,-0.76444460,-1.81343023
0.73361205,0.03115839,-0.75836090,-1.79071710
0.72842440,0.03335668,-0.73706797,-1.77809869
0.78548860,0.13667641,-0.66102176,-1.77557501
0.81142687,0.16305592,-0.63060327,-1.73519611
0.86849107,0.39387659,-0.36596247,-1.60396469
0.86330341,0.34551416,-0.45417607,-1.64686727
0.86330341,0.34551416,-0.61539403,-1.74781452
0.85292810,0.36310050,-0.58497555,-1.73014875
0.85811576,0.42025609,-0.49067825,-1.64434359
0.86849107,0.46861852,-0.42375758,-1.59386997
0.86849107,0.45542876,-0.46025976,-1.63172518
0.87886638,0.49499802,-0.41159019,-1.60648837
0.86849107,0.47741168,-0.40246465,-1.61153573
0.81142687,0.25318589,-0.45417607,-1.64181991
0.83217749,0.30594490,-0.40246465,-1.61910678
0.84255280,0.33672099,-0.36596247,-1.60648837
0.82698983,0.27736711,-0.44200867,-1.64434359
0.80105156,0.27736711,-0.42071574,-1.61405942
0.75436267,0.25098760,-0.42679943,-1.60901205
0.79586391,0.27077223,-0.42679943,-1.63172518
0.80105156,0.25538418,-0.48155270,-1.66958040
0.81661452,0.29055686,-0.45721792,-1.65696200
0.78030094,0.24439272,-0.49372010,-1.70491194
0.80105156,0.26637564,-0.50588749,-1.70995930
0.82180218,0.31913465,-0.42679943,-1.64434359
0.84255280,0.41366121,-0.29295810,-1.54844371
0.84255280,0.39387659,-0.30512550,-1.55349107
0.83736514,0.37189366,-0.33250213,-1.58377524
0.86849107,0.47081681,-0.18649341,-1.48030431
0.84774045,0.47741168,-0.15607493,-1.44244910
0.84255280,0.44223901,-0.20474450,-1.47525695
0.85811576,0.47960998,-0.16520047,-1.45254382
0.85811576,0.48400656,-0.17432602,-1.46263855
0.86849107,0.50379119,-0.14390753,-1.46011486
0.87367872,0.47960998,-0.18345156,-1.48282799
0.88405403,0.48180827,-0.21387005,-1.49544640
0.87367872,0.41146292,-0.32641844,-1.58125156
0.88924169,0.44223901,-0.28687441,-1.56358579
0.88924169,0.40926463,-0.36900431,-1.64434359
0.90999230,0.47521339,-0.29904180,-1.63424886
0.91517996,0.50818777,-0.25645592,-1.58629892
0.88405403,0.38068683,-0.45721792,-1.74276716
0.87886638,0.36529879,-0.47242716,-1.76548029
0.85811576,0.33012612,-0.49676194,-1.76295660
0.87367872,0.40706634,-0.40854834,-1.72762507
0.90999230,0.49060144,-0.31425104,-1.67967513
0.90480465,0.47960998,-0.32946028,-1.67967513
0.92036761,0.51478265,-0.27470701,-1.64181991
0.89961699,0.46422193,-0.33554398,-1.68472249
0.93074292,0.46422193,-0.40854834,-1.80081182
0.93593057,0.47081681,-0.40854834,-1.78062237
0.92036761,0.48180827,-0.36596247,-1.73014875
0.91517996,0.49499802,-0.34771137,-1.72510139
0.92555527,0.55215361,-0.27166517,-1.66453304
0.93593057,0.52357582,-0.33250213,-1.70491194
0.93593057,0.51258436,-0.35379507,-1.70491194
0.93074292,0.44223901,-0.44809237,-1.78314605
0.93074292,0.48400656,-0.40246465,-1.75033820
0.92036761,0.40926463,-0.49067825,-1.83361968
0.90999230,0.36969537,-0.53022228,-1.84876176
0.90480465,0.33452270,-0.56064076,-1.85380913
0.89961699,0.34331587,-0.53934782,-1.82100127
0.90999230,0.40706634,-0.44505052,-1.74529084
0.89961699,0.35870391,-0.51501303,-1.80585918
0.86849107,0.29935003,-0.56368261,-1.82352495
0.87367872,0.29715173,-0.56368261,-1.79324078
0.86849107,0.30374661,-0.56976631,-1.81595391
0.87886638,0.35430733,-0.76140275,-1.89671171
0.89961699,0.33672099,-0.81007233,-1.94466165
0.86330341,0.21801322,-0.93478811,-1.94970901
0.85811576,0.18723713,-0.91957887,-1.87652226
0.86849107,0.15646104,-0.97737399,-1.92951956
0.86330341,0.09271057,-1.05342019,-1.99008791
0.85292810,0.09710716,-1.06558759,-2.00523000
0.86330341,0.10150374,-1.06558759,-2.02289576
0.88924169,0.13887470,-1.01995986,-1.98251687
0.85292810,0.10809862,-1.05342019,-2.02037208
0.68173551,-0.16009302,-1.01995986,-1.99513527
0.66098489,-0.17548106,-1.02908541,-2.00270632
0.67654786,-0.13151522,-0.97129029,-1.96232742
0.68173551,-0.10073913,-0.92870441,-1.93961429
0.62985897,-0.22824007,-1.04125280,-1.98251687
0.62985897,-0.20405886,-0.99866692,-1.93709061
0.71286144,-0.03479037,-0.81007233,-1.82604863
0.73879971,0.00917547,-0.75531906,-1.79576446
0.69729847,-0.06336817,-0.83440711,-1.83109600
0.68173551,-0.10293742,-0.87395114,-1.84119072
0.68692316,-0.06116987,-0.81615602,-1.79576446
0.69729847,-0.04138525,-0.78573754,-1.77809869
0.70248613,-0.05677329,-0.79486308,-1.77052765
0.66617255,-0.12711864,-0.87395114,-1.79828814
0.72323674,0.02236522,-0.71577503,-1.69734089
0.74398736,0.05753790,-0.66102176,-1.65443831
0.73879971,0.02896010,-0.70969133,-1.69481721
0.75436267,0.07732253,-0.65797991,-1.67210408
0.79067625,0.16305592,-0.55151522,-1.60144101
0.79586391,0.14107300,-0.58497555,-1.61910678
0.81142687,0.18284055,-0.52718043,-1.59386997
0.84774045,0.27956540,-0.39638095,-1.48787536
0.83736514,0.25318589,-0.45113422,-1.54844371
0.82698983,0.22021151,-0.50284564,-1.60901205
0.81661452,0.18943542,-0.55455706,-1.63929623
0.84255280,0.26417735,-0.48459455,-1.61658310
0.83736514,0.24219443,-0.49067825,-1.61910678
0.81142687,0.17624567,-0.56064076,-1.65443831
0.79067625,0.12348666,-0.62451958,-1.70238826
0.82698983,0.21361664,-0.52718043,-1.64181991
0.82698983,0.18943542,-0.54847337,-1.64939095
0.84774045,0.25098760,-0.48763640,-1.61658310
0.82698983,0.20482347,-0.53022228,-1.64434359
0.82180218,0.16525421,-0.57585000,-1.66453304
0.83217749,0.18284055,-0.55455706,-1.63424886
0.82180218,0.16525421,-0.58193370,-1.65443831
0.83217749,0.22021151,-0.51197119,-1.59134629
0.85292810,0.26417735,-0.46330161,-1.55349107
0.86330341,0.29715173,-0.41767389,-1.50806481
0.85811576,0.26197906,-0.45721792,-1.51311217
0.87886638,0.31693636,-0.36596247,-1.46516223
0.84774045,0.23559956,-0.49372010,-1.56610947
0.85292810,0.22900468,-0.49067825,-1.56863315
0.82698983,0.18943542,-0.55455706,-1.61910678
0.78548860,0.09490886,-0.64581251,-1.66705672
0.79067625,0.11689178,-0.62451958,-1.66453304
0.79067625,0.13887470,-0.60018479,-1.64181991
0.80623922,0.17624567,-0.54543152,-1.58629892
0.83217749,0.25758248,-0.43592498,-1.49292272
0.83217749,0.25538418,-0.42679943,-1.48030431
0.81661452,0.18943542,-0.49980379,-1.53582530
0.73362972,-0.02357821,-0.66102176,-1.60144101
0.72844317,-0.04553838,-0.68535654,-1.59639365
0.73881627,-0.05432245,-0.97433214,-1.66958040
0.71807007,-0.08067465,-0.98041583,-1.63424886
0.73881627,-0.05651847,-0.97129029,-1.63677255
0.76993557,0.00277399,-0.90741147,-1.59386997
0.77512212,0.00057797,-0.89524408,-1.54339634
0.77512212,-0.03455830,-0.95303920,-1.59891733
0.80105487,-0.02577423,-0.96520659,-1.62415414
0.57803321,-0.33760862,-0.99258323,-1.67210408
0.54691390,-0.41446921,-1.07775498,-1.72510139
0.54691390,-0.41007718,-1.06862944,-1.70491194
0.60915251,-0.29149227,-0.93174626,-1.64434359
0.63508526,-0.24976795,-0.89524408,-1.60648837
0.64027181,-0.23878786,-0.85874190,-1.58882260
0.67657766,-0.18388744,-0.82832342,-1.60648837
0.71807007,-0.10263482,-0.73098427,-1.52573057
0.71288352,-0.08945872,-0.71273318,-1.49797008
0.70251042,-0.13777109,-0.75227721,-1.52068321
0.69213731,-0.16192727,-0.75227721,-1.49544640
0.68176421,-0.21023964,-0.79486308,-1.49039904
0.65064491,-0.30686439,-0.91653702,-1.56863315
0.65583146,-0.29149227,-0.91957887,-1.58377524
0.64027181,-0.32223650,-0.94087181,-1.56610947
0.66101801,-0.26953210,-0.87699299,-1.52320689
0.65583146,-0.27392413,-0.88307669,-1.51815953
0.67139111,-0.25855202,-0.85570005,-1.48535168
0.67139111,-0.24537591,-0.84961635,-1.50301744
0.65583146,-0.26733608,-0.86786744,-1.53077794
0.68695076,-0.18169143,-0.78573754,-1.48535168
0.69732386,-0.14655516,-0.74010981,-1.42478333
0.67657766,-0.17949541,-0.74010981,-1.38440443
0.68176421,-0.17949541,-0.75531906,-1.42225965
0.67657766,-0.18169143,-0.74315166,-1.39449915
0.71288352,-0.12898702,-0.69752394,-1.39954652
0.72844317,-0.08506668,-0.65189621,-1.38440443
0.73881627,-0.08945872,-0.67318915,-1.41973597
0.72325662,-0.12898702,-0.72490057,-1.45254382
0.73881627,-0.07408660,-0.66102176,-1.40964124
0.76993557,0.00497001,-0.55151522,-1.31626504
0.78030867,0.04010628,-0.49372010,-1.27083878
0.77512212,0.02693018,-0.52109673,-1.28345718
0.79586832,0.04230229,-0.53022228,-1.32131240
0.80624142,0.09061466,-0.47851085,-1.29859927
0.80105487,0.06645848,-0.51501303,-1.34402553
0.78549522,0.02912619,-0.55151522,-1.35916762
0.80105487,0.06865450,-0.51805488,-1.32383608
0.79068177,0.06865450,-0.49676194,-1.28850454
0.81661452,0.14990712,-0.38421356,-1.18503362
0.81661452,0.12575093,-0.39942280,-1.20269939
0.81661452,0.11037882,-0.41463204,-1.21784147
0.78549522,0.01155806,-0.53326412,-1.30364663
0.78549522,-0.03236228,-0.62147773,-1.38188075
0.77512212,-0.04114635,-0.64277067,-1.39702284
0.79586832,-0.01259813,-0.60322664,-1.37683339
0.77512212,-0.04993041,-0.62756142,-1.37683339
0.74918937,-0.09385075,-0.66102176,-1.38945179
0.73881627,-0.12459499,-0.69448209,-1.41216492
0.73881627,-0.10483084,-0.67927285,-1.41721228
0.74918937,-0.05432245,-0.59410109,-1.34654921
0.71807007,-0.10263482,-0.63972882,-1.35159657
0.69732386,-0.11361490,-0.63972882,-1.33645449
0.67657766,-0.18388744,-0.72185872,-1.40711756
0.68695076,-0.13996711,-0.65493806,-1.36169130
0.71807007,-0.09604677,-0.62756142,-1.36926234
0.72325662,-0.11141889,-0.81615602,-1.45254382
0.72325662,-0.12020295,-0.81615602,-1.45002014
0.71807007,-0.08506668,-0.75836090,-1.39702284
0.74400282,-0.04334236,-0.71273318,-1.35916762
0.76474902,0.00936204,-0.65797991,-1.30617031
0.76993557,0.01814611,-0.65493806,-1.32635976
0.76993557,0.02253814,-0.63972882,-1.30364663
0.57803321,-0.22341575,-0.69752394,-1.37178602
0.54172735,-0.30466837,-0.79182124,-1.46011486
0.50023495,-0.34858871,-0.82528157,-1.48030431
0.49504840,-0.34639269,-0.79182124,-1.42478333
0.50542150,-0.29588430,-0.72185872,-1.35159657
0.51579460,-0.26514007,-0.67623100,-1.32131240
0.57284666,-0.22121973,-0.63972882,-1.31121768
0.58840631,-0.21023964,-0.63060327,-1.28850454
0.56766010,-0.25635600,-0.67927285,-1.32635976
0.54172735,-0.28710023,-0.69144024,-1.32383608
0.52098115,-0.30247235,-0.69448209,-1.30617031
0.55210045,-0.23439583,-0.60322664,-1.22793620
0.54691390,-0.25635600,-0.61843588,-1.23298356
0.52098115,-0.28270820,-0.62147773,-1.20269939
0.54172735,-0.24098388,-0.59410109,-1.19260466
0.55728700,-0.22780778,-0.59105924,-1.19260466
0.53135425,-0.29588430,-0.66406360,-1.24812565
0.53654080,-0.26294405,-0.61235218,-1.18503362
0.53135425,-0.29808032,-0.64885436,-1.21531779
0.53654080,-0.26733608,-0.60018479,-1.16232049
0.50023495,-0.36396082,-0.74010981,-1.27840982
0.53654080,-0.35517676,-0.74923536,-1.28598086
0.61952561,-0.22341575,-0.62451958,-1.24307828
0.61952561,-0.20584761,-0.60018479,-1.23045988
0.61433906,-0.21682770,-0.59714294,-1.20774675
0.62471216,-0.19486753,-0.57585000,-1.19765202
0.65064491,-0.12679100,-0.49372010,-1.13708367
0.64545836,-0.13777109,-0.48459455,-1.12446527
0.64027181,-0.14216312,-0.49372010,-1.12446527
0.64545836,-0.13777109,-0.51197119,-1.15979681
0.66620456,-0.08287067,-0.45113422,-1.11941791
0.67139111,-0.07189058,-0.42071574,-1.07146796
0.68176421,-0.03236228,-0.35379507,-0.99323385
0.67657766,-0.06310652,-0.40854834,-1.06389692
0.66620456,-0.08067465,-0.43592498,-1.09418110
0.60915251,-0.15314321,-0.49372010,-1.10175214
0.61433906,-0.14435914,-0.47546901,-1.07146796
0.59359286,-0.19047549,-0.49980379,-1.04118379
0.57803321,-0.20365159,-0.48763640,-1.01847066
0.59359286,-0.17729939,-0.47242716,-1.03361275
0.61433906,-0.14435914,-0.43288313,-0.98313912
0.62989871,-0.11361490,-0.39942280,-0.93771286
0.65064491,-0.10702685,-0.41463204,-0.95285495
0.60915251,-0.18388744,-0.51805488,-1.06642060
0.61952561,-0.18608346,-0.52109673,-1.04623115
0.60396596,-0.21463168,-0.57889185,-1.10679950
0.64027181,-0.17071134,-0.56976631,-1.12698895
0.61433906,-0.21023964,-0.59105924,-1.12446527
0.58321976,-0.26953210,-0.65189621,-1.14465472
0.57284666,-0.29149227,-0.68839839,-1.18755730
0.58840631,-0.28929625,-0.68231469,-1.17998625
0.59359286,-0.32662854,-0.77357015,-1.29607559
0.61433906,-0.29149227,-0.74010981,-1.27336246
0.63508526,-0.26074803,-0.73098427,-1.28093350
0.60915251,-0.30466837,-0.75227721,-1.28850454
0.59877941,-0.36176481,-0.81311417,-1.30617031
0.60396596,-0.33541261,-0.77965384,-1.24560197
