0.95774996,0.54207715,-0.31181197,-1.56512769,1.90737738,0.57742386,-0.40560874,0.10981194,0.88605507,1.44941185
0.92669203,0.38758705,-0.52208075,-1.72735603,2.03999256,0.50889886,-0.41137506,0.17591933,0.76744171,1.37561735
0.96810260,0.59511107,-0.28398228,-1.59258171,1.99594222,0.46244102,-0.41302265,0.18391044,0.64882836,1.25414025
0.95774996,0.54668880,-0.33036510,-1.63501066,1.97832179,0.42992083,-0.44597249,0.18027809,0.57920748,1.24846375
0.96292628,0.54899462,-0.32727291,-1.63750648,1.91989719,0.42875947,-0.52587593,0.18754245,0.61015010,1.22348715
0.96810260,0.57435866,-0.27161353,-1.57760679,1.87677406,0.34629710,-0.51393152,0.19553356,0.56889328,1.23938135
0.97327892,0.59049942,-0.23759946,-1.54765694,1.83179614,0.40436906,-0.41261088,0.33065396,0.62304285,1.36653495
0.96810260,0.59049942,-0.23759946,-1.53517784,1.95096429,0.32655266,-0.40354938,0.38586464,0.54310777,1.29841695
0.96810260,0.56974702,-0.27470572,-1.56013605,1.95745591,0.41946779,-0.31376138,0.38295868,0.60757154,1.44827655
0.93186835,0.43370349,-0.45714480,-1.67993543,1.99084160,0.39043195,-0.36936423,0.40039371,0.43480862,1.38469975
0.93704467,0.44523261,-0.44168387,-1.67993543,1.99176883,0.45663396,-0.31664429,0.43235780,0.53279356,1.42216465
0.91633938,0.37836376,-0.49734325,-1.72486021,2.01402607,0.54606475,-0.20296747,0.42872545,0.70555649,1.06000394
0.90081042,0.31610655,-0.59938545,-1.80722229,2.02005391,0.48683143,-0.16136840,0.46722751,0.62562140,1.03729794
0.89563410,0.26307263,-0.67359796,-1.85963452,2.00336106,0.59716830,-0.18402141,0.42654590,0.82674839,1.21326945
0.91633938,0.34838806,-0.56227919,-1.78226408,1.90459535,0.57510087,-0.15560208,0.43090465,0.72876345,1.15536915
0.89045778,0.25846099,-0.65195265,-1.82469303,1.85266202,0.59368395,-0.16589891,0.39022339,0.87574086,1.26322265
0.84904720,0.14316986,-0.74162610,-1.84216377,1.90737738,0.69240642,-0.16342777,0.42146074,0.76744171,1.21326945
0.85939985,0.21234454,-0.62412295,-1.74482677,1.97183017,0.62271979,-0.06251890,0.44906608,0.84995535,1.40967635
0.87492881,0.25384934,-0.58701670,-1.73234767,1.94864570,0.65524026,-0.07363927,0.40547887,1.05881799,1.69350135
0.89563410,0.35069389,-0.45096043,-1.63501066,2.09192590,0.67963040,0.04003755,0.42073434,0.89379072,1.63105985
0.87492881,0.28151921,-0.54372607,-1.69241454,2.14246787,0.71679656,0.03344769,0.38368509,0.94020464,1.71734265
0.88010513,0.31610655,-0.49734325,-1.64000231,2.08218847,0.77719151,0.00832354,0.29215190,0.86800521,1.70371905
0.89563410,0.30688326,-0.52826513,-1.62253156,2.02886412,0.73421829,-0.06087131,0.26454656,0.84479825,1.67647185
0.85422353,0.20773289,-0.66432140,-1.75231423,2.07013244,0.83294048,0.00461658,0.36842961,0.87574086,1.72869565
0.79728399,0.10166506,-0.75708704,-1.78475990,2.00938925,0.85268520,-0.08640723,0.28125519,0.83448404,1.55726535
0.73516813,-0.04129593,-0.88695893,-1.87960108,2.06224981,0.72724960,-0.15560208,0.28779315,0.78807012,1.67193065
0.80246031,0.06016026,-0.77873235,-1.85214706,2.16240653,0.67498470,-0.09958747,0.31249253,0.80869853,1.73550745
0.82834192,0.15931062,-0.69833546,-1.80722229,2.11557380,0.76209277,-0.09917519,0.33791867,0.66172112,1.58678315
0.79210767,0.08321848,-0.76327141,-1.86712198,2.01680810,0.73770263,-0.19267065,0.31757769,0.63593561,1.58451255
0.82834192,0.16392227,-0.68905890,-1.81970139,2.02469073,0.71795792,-0.19349419,0.31031333,0.68750663,1.59132435
0.84387088,0.16392227,-0.68287452,-1.79723900,2.07291447,0.80042030,-0.33147162,0.24638548,0.67977098,1.75821345
0.83869456,0.16622809,-0.66122921,-1.78475990,2.05483061,0.84571651,-0.42208366,0.23839437,0.38065904,1.97051456
0.89563410,0.27460174,-0.58392451,-1.78226408,1.97971281,0.91656422,-0.38295573,0.26745252,0.44770137,1.33247595
0.92151571,0.30227161,-0.55300263,-1.74233095,1.92546123,0.92469426,-0.41755316,0.26890532,0.42191586,1.30636405
0.97845524,0.54438297,-0.28398228,-1.61254828,2.04833899,0.88752837,-0.42455479,0.34954179,0.44512282,1.33020535
0.97327892,0.49365488,-0.37365573,-1.65497723,1.97043916,0.89565842,-0.17084118,0.44616013,0.47864399,1.29274045
0.97327892,0.49365488,-0.53754169,-1.75481005,1.89114832,0.85733090,-0.32282239,0.41346998,0.39097325,1.18261635
0.96292628,0.51210146,-0.50661981,-1.73733931,1.84060599,0.75860843,-0.34588717,0.38513824,0.41418021,1.14855735
0.96810260,0.57205284,-0.41076199,-1.65248141,1.81927633,0.63085012,-0.39078142,0.32338960,0.36776629,1.17012805
0.97845524,0.62278094,-0.34273385,-1.60256500,1.79748322,0.63201147,-0.30881861,0.34518303,0.42965152,1.21213415
0.97845524,0.60894600,-0.37984011,-1.64000231,1.81463950,0.63781853,-0.35947918,0.37932633,0.45027992,1.18942815
0.98880789,0.65045081,-0.33036510,-1.61504410,1.80722066,0.74350969,-0.29852178,0.41056402,0.42191586,1.20305175
0.97845524,0.63200423,-0.32108854,-1.62003574,1.78218139,0.70982787,-0.34753476,0.40402606,0.29298831,1.03502734
0.92151571,0.39681034,-0.37365573,-1.64998559,1.76873435,0.76673848,-0.51434329,0.33283351,0.26720279,0.96804464
0.94222099,0.45215007,-0.32108854,-1.62752320,1.86425425,0.68892208,-0.37183536,0.39022339,0.26720279,0.99415654
0.95257364,0.48443159,-0.28398228,-1.61504410,1.82762275,0.63898016,-0.38501510,0.31830444,0.26978134,1.06000394
0.93704467,0.42217438,-0.36128698,-1.65248141,1.85219823,0.64711021,-0.41672961,0.36407086,0.31103816,1.09065705
0.91116306,0.42217438,-0.33964166,-1.62253156,1.81463950,0.78996726,-0.35453640,0.35825930,0.37292339,1.09746885
0.86457617,0.39450451,-0.34582604,-1.61753992,1.83596917,0.89101272,-0.35700804,0.34736258,0.29556686,1.06227454
0.90598674,0.41525691,-0.34582604,-1.64000231,1.74879570,0.84803922,-0.42826175,0.25946141,0.31361671,1.05773334
0.91116306,0.39911616,-0.40148542,-1.67743961,1.81371228,0.89914277,-0.47068486,0.28779315,0.25946714,1.05886864
0.92669203,0.43600932,-0.37674792,-1.66496051,1.76780678,0.96069907,-0.58848042,0.32266319,0.20789612,0.96236814
0.89045778,0.38758705,-0.41385417,-1.71238110,1.78589099,1.01180234,-0.55388299,0.37351477,0.24657438,0.99075064
0.91116306,0.41064527,-0.42622293,-1.71737274,1.73024805,0.97695916,-0.56788677,0.37932633,0.31361671,0.96350344
0.93186835,0.46598501,-0.34582604,-1.65248141,1.78032659,0.95256902,-0.53081821,0.37424117,0.30588106,1.00664484
0.95257364,0.56513537,-0.20976977,-1.55764023,1.70520878,0.93863164,-0.36318613,0.35753290,0.30845961,1.08270994
0.95257364,0.54438297,-0.22213852,-1.56263187,1.71170041,0.94676169,-0.39737128,0.36334446,0.29298831,1.07362754
0.94739731,0.52132475,-0.24996821,-1.59258171,1.63797397,0.83526347,-0.39201724,0.36770321,0.31877382,1.12812195
0.97845524,0.62508676,-0.10154319,-1.49025307,1.57213016,0.73421829,-0.28163509,0.41492278,0.25946714,1.12358075
0.95774996,0.63200423,-0.07062131,-1.45281576,1.52854325,0.77835287,-0.31705606,0.32484240,0.30588106,1.15877505
0.95257364,0.59511107,-0.12009632,-1.48526143,1.54013548,0.78996726,-0.24992108,0.31685129,0.28009555,1.15763975
0.96810260,0.63431005,-0.07989788,-1.46279904,1.57444840,0.88055968,-0.24085958,0.32338960,0.27751700,1.11336305
0.96810260,0.63892169,-0.08917444,-1.47278232,1.61293470,0.72028091,-0.24250717,0.31685129,0.18211061,0.98280354
0.97845524,0.65967410,-0.05825256,-1.47028650,1.59067745,0.63665717,-0.27051473,0.33791867,0.19500336,1.01799784
0.98363156,0.63431005,-0.09845100,-1.49274889,1.52436986,0.77951422,-0.25486336,0.40329932,0.17695350,1.05659804
0.99398421,0.63661587,-0.12937288,-1.50522799,1.50628600,0.73421829,-0.35947918,0.36552401,0.15632509,1.02367434
0.98363156,0.56282955,-0.24378384,-1.59008589,1.42421314,0.65524026,-0.40272583,0.36407086,0.14601089,0.95896224
0.99916053,0.59511107,-0.20358539,-1.57261515,1.42467693,0.57626222,-0.39654774,0.29723706,0.13569669,0.94987984
0.99916053,0.56052373,-0.28707447,-1.65248141,1.36671576,0.60065264,-0.42373125,0.30450177,0.12280393,0.92830914
1.01986582,0.62969840,-0.21595415,-1.64249813,1.43302335,0.63781853,-0.38377978,0.27907563,0.08412566,0.94533864
1.02504214,0.66428574,-0.17266351,-1.59507753,1.40520170,0.66220895,-0.42208366,0.29941661,0.07639001,1.01686254
0.99398421,0.53054804,-0.37674792,-1.74981841,1.42374935,0.70866652,-0.52052139,0.30522817,0.14085379,1.14061025
0.98880789,0.51440728,-0.39220886,-1.77228080,1.44878862,0.72608796,-0.53493694,0.31830444,0.22336742,1.14969265
0.96810260,0.47751412,-0.41694636,-1.76978498,1.35141392,0.77603016,-0.57571246,0.28125519,0.19758191,1.20078115
0.98363156,0.55821791,-0.32727291,-1.73484349,1.39036366,0.71679656,-0.58724460,0.17591933,0.17179640,1.20305175
1.01986582,0.64583916,-0.23141508,-1.68742290,1.38479961,0.76209277,-0.51351975,0.17156058,0.13827524,1.19169875
1.01468949,0.63431005,-0.24687602,-1.68742290,1.38850886,0.82597207,-0.50898874,0.18899560,0.09186132,1.02480964
1.03021846,0.67120321,-0.19121664,-1.64998559,1.35095013,0.77603016,-0.57118195,0.16066386,-0.01128073,1.05659804
1.00951317,0.61816929,-0.25306040,-1.69241454,1.36532439,0.70518217,-0.56623918,0.17301338,0.04802595,1.00550954
1.04057110,0.61816929,-0.32727291,-1.80722229,1.36486096,0.84223216,-0.63007948,0.17228698,0.04029029,0.99415654
1.04574742,0.62508676,-0.32727291,-1.78725572,1.46269944,0.87475235,-0.68938928,0.22459170,0.10217552,1.07476284
1.03021846,0.63661587,-0.28398228,-1.73733931,1.43487780,0.95140739,-0.68732992,0.26672611,0.09443987,1.20191645
1.02504214,0.65045081,-0.26542915,-1.73234767,1.40010109,0.97579781,-0.69927433,0.28488754,0.12022538,1.24619315
1.03539478,0.71040219,-0.18812445,-1.67244797,1.38109001,1.00947963,-0.69803851,0.27035847,0.05576160,1.24619315
1.04574742,0.68042650,-0.24996821,-1.71238110,1.31710101,1.09891042,-0.71286584,0.22895046,0.04286884,1.20418705
1.04574742,0.66889739,-0.27161353,-1.71238110,1.33657588,1.16743542,-0.66014640,0.27253767,0.02224044,1.27911685
1.04057110,0.59511107,-0.36747135,-1.78975154,1.38758164,1.20692429,-0.77670614,0.25364985,0.03513319,1.20986355
1.04057110,0.63892169,-0.32108854,-1.75730587,1.49052073,1.19298719,-0.77917778,0.22967686,0.09186132,1.20305175
1.03021846,0.56052373,-0.41076199,-1.83966795,1.54430852,1.17440411,-0.67003145,0.33210711,0.12796103,1.24732845
1.01986582,0.51901893,-0.45096043,-1.85464288,1.55265494,1.37417176,-0.73181239,0.31757769,0.09959697,1.24051665
1.01468949,0.48212577,-0.48188231,-1.85963452,1.56517475,1.35326569,-0.74375630,0.32920116,0.11248973,1.22916365
1.00951317,0.49134906,-0.46023699,-1.82718885,1.55080014,1.49031568,-0.72316266,0.36697681,0.15890365,1.31204055
1.01986582,0.55821791,-0.36437917,-1.75231423,1.60505206,1.49612301,-0.61154520,0.37569432,0.14858944,1.28706395
1.00951317,0.50748981,-0.43549949,-1.81221393,1.55543732,1.61226694,-0.62760834,0.41928154,0.18726771,1.31317585
0.97845524,0.44523261,-0.48497450,-1.82968467,1.55821934,1.69589067,-0.76146704,0.42000794,0.15632509,1.22121655
0.98363156,0.44292678,-0.48497450,-1.79973482,1.51648722,1.62852703,-0.72151557,0.44906608,0.07639001,1.23824605
0.97845524,0.44984425,-0.49115887,-1.82219721,1.55729211,1.54490330,-0.68115182,0.48393578,0.10475407,1.28479335
0.98880789,0.50287817,-0.68596671,-1.90206347,1.54523609,1.55419525,-0.74004985,0.47085986,0.14085379,1.32452885
1.00951317,0.48443159,-0.73544172,-1.94948406,1.57213016,1.51238311,-0.71986798,0.46214235,0.12280393,1.22235185
0.97327892,0.35991718,-0.86222143,-1.95447570,1.61710773,1.75512426,-0.88914764,0.43235780,0.17953206,1.23597545
0.96810260,0.32763566,-0.84676049,-1.88209690,1.64261079,1.70634398,-0.84754858,0.44325452,0.20789612,1.29046985
0.97845524,0.29535415,-0.90551206,-1.93450914,1.62359971,1.75860833,-0.87514386,0.44688688,0.21821032,1.24278725
0.97327892,0.22848530,-0.98281676,-1.99440883,1.63797397,1.70402072,-0.84754858,0.54423162,0.22078887,1.26662855
0.96292628,0.23309694,-0.99518551,-2.00938376,1.65327580,1.72376543,-0.81048002,0.59072479,0.13569669,1.19851055
0.97327892,0.23770859,-0.99518551,-2.02685450,1.68897973,1.69356796,-0.80224256,0.62050933,0.14858944,1.25641085
0.99916053,0.27690757,-0.94880269,-1.98692137,1.64121978,1.71679674,-0.85578604,0.54859038,0.10733262,1.24165195
0.96292628,0.24462605,-0.98281676,-2.02435868,1.60087868,1.48799297,-0.86072831,0.57910132,0.09186132,1.17012805
0.79210767,-0.03668429,-0.94880269,-1.99940047,1.46269944,1.59368413,-0.76558577,0.56457225,0.07639001,1.05432744
0.77140238,-0.05282505,-0.95807925,-2.00688793,1.39407326,1.57393941,-0.71039470,0.52752300,0.10733262,1.06454514
0.78693134,-0.00670860,-0.89932768,-1.96695480,1.36949778,1.57626268,-0.71286584,0.53624051,0.15116799,1.09860415
0.79210767,0.02557292,-0.85603705,-1.94449242,1.38062622,1.56813208,-0.74746326,0.53478771,0.13311813,1.11109245
0.74034445,-0.10816478,-0.97044800,-1.98692137,1.31849202,1.47173287,-0.76434995,0.50936192,0.04029029,1.11676895
0.74034445,-0.08280074,-0.92715737,-1.94199660,1.28742492,1.22666901,-0.74787503,0.45197203,-0.01128073,1.09633355
0.82316560,0.09474759,-0.73544172,-1.83218049,1.33657588,1.28241798,-0.67620955,0.49991800,0.20273902,1.13039255
0.84904720,0.14086404,-0.67978234,-1.80223064,1.29391654,1.53909651,-0.65891058,0.51880583,0.22078887,1.23484015
0.80763663,0.06477190,-0.76017922,-1.83717213,1.33054769,1.64943310,-0.68238764,0.50137081,0.18984626,1.29046985
0.79210767,0.02326710,-0.80037767,-1.84715542,1.40381069,1.59832955,-0.71163052,0.52824974,0.13053958,1.19510465
0.79728399,0.06707772,-0.74162610,-1.80223064,1.39407326,1.66453184,-0.70380483,0.50572956,0.15374654,1.18148105
0.80763663,0.08783012,-0.71070422,-1.78475990,1.41308469,1.59949146,-0.65561590,0.48756814,0.11248973,1.18829285
0.81281295,0.07168937,-0.71998078,-1.77727244,1.44183321,1.72144272,-0.69433155,0.50645596,0.12280393,1.02480964
0.77657870,-0.00209695,-0.80037767,-1.80472647,1.52251541,2.02109420,-0.70792356,0.48248298,0.13569669,1.02026844
0.83351824,0.15469898,-0.63958389,-1.70489364,1.54987292,2.06871312,-0.61072165,0.40620527,0.16406075,1.00891544
0.85422353,0.19159214,-0.58392451,-1.66246469,1.51834202,2.59368431,-0.60289597,0.37932633,0.16921785,1.04410974
0.84904720,0.16161644,-0.63339952,-1.70239782,1.47568269,2.20460176,-0.60660293,0.36479726,0.19242481,1.05773334
0.86457617,0.21234454,-0.58083232,-1.67993543,1.55404630,2.42062951,-0.65849881,0.35244774,0.19500336,1.04751564
0.90081042,0.30227161,-0.47260574,-1.61005246,1.55172772,3.02922442,-0.61236925,0.32702160,0.14858944,0.97372114
0.90598674,0.27921339,-0.50661981,-1.62752320,1.59206882,2.39507801,-0.69474383,0.28343439,0.21047467,0.99983304
0.92151571,0.32302402,-0.44786824,-1.60256500,1.55775555,2.31609970,-0.70339306,0.25800860,0.21563177,1.03502734
0.95774996,0.42448020,-0.31490416,-1.49774053,1.50860459,2.27196540,-0.61978266,0.22749766,0.23368163,1.08043934
0.94739731,0.39681034,-0.37056354,-1.55764023,1.54384508,2.81784210,-0.65561590,0.25292344,0.29556686,1.17353395
0.93704467,0.36222300,-0.42313074,-1.61753992,1.55265494,2.41714544,-0.63255062,0.24929109,0.31103816,1.18715755
0.92669203,0.32994148,-0.47569793,-1.64748977,1.57398461,2.30216287,-0.63131530,0.31394568,0.30845961,1.23029895
0.95257364,0.40833945,-0.40457761,-1.62502738,1.66857728,2.12097803,-0.60783824,0.33138036,0.32135237,1.25641085
0.94739731,0.38528122,-0.41076199,-1.62752320,1.67692370,1.89333561,-0.56047286,0.33283351,0.30845961,1.22916365
0.92151571,0.31610655,-0.48188231,-1.66246469,1.67135966,2.17788835,-0.49745660,0.32992756,0.29298831,1.27116975
0.90081042,0.26076681,-0.54681826,-1.70988528,1.69129831,2.17556564,-0.47603891,0.39603495,0.27751700,1.21781065
0.93704467,0.35530553,-0.44786824,-1.64998559,1.69037074,2.64130323,-0.45503349,0.38368509,0.28267410,1.31431115
0.93704467,0.32994148,-0.46951356,-1.65747305,1.68805250,2.63085047,-0.37842523,0.40329932,0.33166657,1.28365805
0.95774996,0.39450451,-0.40766980,-1.62502738,1.78681821,3.02225573,-0.35494867,0.43235780,0.37550194,1.39037625
0.93704467,0.34608224,-0.45096043,-1.65248141,1.82762275,3.71679710,-0.37183536,0.42509310,0.41933731,1.35972315
0.93186835,0.30457744,-0.49734325,-1.67244797,1.80953889,3.61807463,-0.38625092,0.40838447,0.43996572,1.37788795
0.94222099,0.32302402,-0.47569793,-1.64249813,1.77615320,3.70053700,-0.35824336,0.42581950,0.41160166,1.43465295
0.93186835,0.30457744,-0.50352762,-1.66246469,1.80490207,2.89914312,-0.29893356,0.45923640,0.39613035,1.50617685
0.94222099,0.36222300,-0.43240730,-1.60006918,1.75899692,2.49380048,-0.27957573,0.42872545,0.43996572,1.56294185
0.96292628,0.40833945,-0.38293229,-1.56263187,1.79423706,2.21389316,-0.34053312,0.32920116,0.43738717,1.60040675
0.97327892,0.44292678,-0.33654947,-1.51770710,1.78542720,1.81435786,-0.32652934,0.28125519,0.36003063,1.53796525
0.96810260,0.40603362,-0.37674792,-1.52269874,1.79423706,1.92817906,-0.36854018,0.28416114,0.45801558,1.63219515
0.98880789,0.46367919,-0.28398228,-1.47527815,1.90227677,1.79229043,-0.25033285,0.25800860,0.52505791,1.60040675
0.95774996,0.37836376,-0.41385417,-1.57511097,1.82855033,1.99554215,-0.30099292,0.31757769,0.65656402,1.64922465
0.96292628,0.37144629,-0.41076199,-1.57760679,1.74137650,1.82829468,-0.29110837,0.30522817,0.64109271,1.65830705
0.93704467,0.32994148,-0.47569793,-1.62752320,1.74647711,1.98973537,-0.24374299,0.33791867,0.74939186,1.73777805
0.89563410,0.23079112,-0.56846357,-1.67494379,1.79377362,1.93863182,-0.29975760,0.16502262,0.70039938,1.82860206
0.90081042,0.25384934,-0.54681826,-1.67244797,1.72607502,1.97695934,-0.28616560,0.09818882,0.60757154,1.65490115
0.90081042,0.27690757,-0.52208075,-1.64998559,1.67553269,1.92353308,-0.26516018,-0.01731770,0.66945677,1.61970685
0.91633938,0.31610655,-0.46642137,-1.59507753,1.58094002,1.78996716,-0.16713422,-0.02458206,0.73392055,1.48460615
0.94222099,0.40142198,-0.35510260,-1.50273217,1.59067745,1.66569319,-0.15930904,-0.07616038,0.73392055,1.52547695
0.94222099,0.39911616,-0.34582604,-1.49025307,1.62267213,1.71447403,-0.13130148,-0.04346989,0.61015010,1.45849425
