Date,ZT=F,ZF=F,ZN=F,ZB=F,CL=F,NG=F,GC=F,HG=F,ZC=F,ZS=F
2013-06-06,1.0004255620966058,1.0024163805163495,1.0101363581513283,1.0317604355716923,0.9198214446127991,1.800094088990926,0.8480799794894444,0.8671548345416229,1.029891304347832,1.0885602280826883
2013-06-07,1.000283708064405,0.9995548772733126,1.0050681790756675,1.0220054446461024,0.9321491157878095,1.8005645339455016,0.8284909600109922,0.8540795327993341,1.0345496894409996,1.0892729864575992
2013-06-10,1.0000709270161037,0.9981559201322724,1.0025340895378372,1.0158802177858484,0.9296253131795518,1.7873942059573351,0.8304079018897884,0.8470188760932938,1.009316770186341,1.077512473271569
2013-06-11,1.0000000000000033,0.998601042858967,1.0033787860504473,1.0188294010889338,0.9258396462958721,1.7516463330526089,0.8248966391432657,0.8349895860207969,1.0240683229813723,1.0980042765502576
2013-06-12,0.9998581459678024,0.9975200305227087,1.001689393025227,1.0147459165154311,0.9306930729731447,1.7765757663094228,0.8337626598676495,0.8433577417270878,1.0104813664596333,1.0981824661439854
2013-06-13,1.0001418540322042,0.9993005214294873,1.0044648244238032,1.0215517241379357,0.9385556745493681,1.7939793138793139,0.8252560566047094,0.8328975003332568,0.999223602484478,1.0764433357092027
2013-06-14,1.000780197177108,1.0022892025944372,1.0088089779172267,1.0258620689655218,0.9498155859307857,1.7558796647785417,0.8310669192168546,0.8379968773649429,1.017080745341621,1.080898075552396
2013-06-17,1.0008511241932085,1.0014625461020044,1.006757572100888,1.0201905626134349,0.9490390198886428,1.822671746051693,0.8283711785660596,0.8373430966908395,1.0380434782608758,1.0780470420527526
2013-06-18,1.0009220512093089,1.0014625461020044,1.0061542174490237,1.0204174228675185,0.9555426679198227,1.8367827396605947,0.8186664683472106,0.8255753562967577,1.0454192546583914,1.0767997148966586
2013-06-19,1.0004255620966058,0.9952308279282792,1.0031374441897019,1.0156533575317654,0.9536012528144653,1.864064061257663,0.8228598426928917,0.8220450279437378,1.0593944099378947,1.0855310049893172
2013-06-20,1.0000000000000033,0.9923693246852422,0.9815373476529574,0.9882032667876638,0.9260338248351151,1.8236125238166365,0.7703228819269454,0.8006015081472014,1.0454192546583916,1.067355666429089
2013-06-21,0.999290729838999,0.9884268091059468,0.9751417883431952,0.9802631578947418,0.9094351144857321,1.7737535451588007,0.7737374575006277,0.8097541881928252,1.0275621118012488,1.0643264433357178
2013-06-24,0.9988651677423964,0.9874093857306447,0.9727283697357377,0.9786751361161575,0.923898305247929,1.7587018859291639,0.7648715099028891,0.7913180220883915,1.0143633540372736,1.0776906628652974
2013-06-25,0.9987233137101955,0.9863283733943863,0.9707976348497718,0.9739110707804044,0.9252572587929723,1.7154281273375154,0.7636734029469803,0.8030858248304298,1.0197981366459694,1.0871347113328669
2013-06-26,0.999290729838999,0.9883632201449903,0.9742970918305852,0.9798094373865751,0.9270044953590869,1.7436501145553187,0.7365961418674525,0.7952405814371,1.0318322981366526,1.0935495367070651
2013-06-27,0.999929072983903,0.9909067785832456,0.9780378906721444,0.9843466424682448,0.9420501476815978,1.6848542517794578,0.7256933978193397,0.7982479351292024,1.0361024844720563,1.1037063435495458
2013-06-28,0.9995035108873004,0.9896985883250745,0.9774345360202802,0.9861615245009127,0.9372937362165329,1.6768580332821679,0.7331216755713038,0.7977248981203282,1.0547360248447273,1.1151104775481204
2013-07-01,0.9986523866940954,0.9849294162533461,0.9771931941595345,0.9854809437386622,0.9511745394758291,1.6825023634392038,0.7523512775883123,0.8250523192878838,1.0178571428571495,1.119387027797586
2013-07-02,0.9987233137101957,0.9855017169019534,0.9777965488113989,0.9870689655172467,0.9668025793012405,1.7187206812985056,0.7449828905588146,0.8216527346000931,1.044642857142864,1.1211689237348632
2013-07-03,0.9983686786296936,0.9841027597609131,0.975865813925433,0.9841197822141615,0.9827218128781017,1.7356538960580294,0.7500748451214274,0.8300209526543405,1.0531832298136716,1.1286528866714278
2013-07-05,0.9978012625008901,0.9769807961337988,0.9627126825147898,0.9630217785843973,1.0019414151053638,1.7013171337286146,0.7265919780362715,0.8054393355004723,1.063276397515535,1.131860299358527
2013-07-08,0.9983686786296936,0.9807325448302252,0.9675395197297048,0.9691470054446515,1.001164849063221,1.7596425515498997,0.7397711545512693,0.8136768098894903,1.0741459627329264,1.1470064148253838
2013-07-09,0.9983686786296936,0.9815592013226581,0.969228912754925,0.968920145190568,1.0049505159469005,1.720131791873817,0.7463607428087682,0.8043933238306806,1.0931677018633614,1.1498574483250275
2013-07-10,0.9984396056457939,0.9806689558692687,0.9675395197297048,0.9646098003629819,1.0339739867409155,1.730950231521729,0.7472593230256999,0.8109310058758032,1.1020962732919328,1.1345331432644428
2013-07-11,0.9991488758067982,0.9855653058629098,0.9755038011343146,0.9743647912885718,1.0183460209729183,1.6994355781987278,0.766848342504152,0.8325052693375691,1.1129658385093242,1.1413043478260962
2013-07-12,0.9988651677423965,0.9839755818390004,0.9738144081090944,0.9723230490018204,1.0284410832911213,1.7140170167622053,0.765470563380844,0.8291056846497783,1.0892857142857215,1.1142195295794817
2013-07-15,0.9992198028228988,0.9856288948238663,0.9769518522987892,0.9770871143375737,1.032032645692972,1.7281280103711065,0.7690648842485706,0.8266213679665501,0.8326863354037324,1.036172487526737
2013-07-16,0.9994325838712,0.986582729238212,0.9776758778810265,0.9798094373865756,1.0289264555818143,1.7295391209464177,0.7732582585942517,0.836689378364693,0.8466614906832355,1.0514967925873218
2013-07-17,0.9997872189517022,0.9887447539107289,0.9809339930010941,0.9825317604355774,1.0335857777772584,1.70696146388565,0.7655304541033104,0.8212605036044053,0.8361801242236082,1.0531004989308714
2013-07-18,0.9996453649195014,0.9882360422230778,0.9788825871847553,0.9775408348457408,1.0487284453119767,1.7930386482585796,0.7695440831549472,0.8217834782653228,0.840062111801248,1.0472202423378563
2013-07-19,0.9998581459678028,0.9895714104031619,0.9815373476529585,0.9836660617059949,1.048825534581598,1.7822202086106675,0.7747558922891379,0.8237448202876337,0.8447204968944158,1.0625445473984407
2013-07-22,0.9997872189517023,0.9893170545593364,0.9816580185833313,0.9836660617059949,1.0377597276820094,1.729539120946418,0.8005750825636452,0.8340743180162353,0.8396739130434842,1.0835709194583125
2013-07-23,0.9997162919356019,0.9889991097545545,0.9804513092796027,0.9804900181488262,1.0408659177931674,1.7605833293148434,0.7997962837916462,0.8362970850210482,0.8113354037267139,1.0424091233072075
2013-07-24,0.9993616568550998,0.986900674042994,0.976348497646925,0.9734573502722382,1.0230052691109486,1.7394167828293867,0.7905708456058188,0.831982232328695,0.7892080745341672,0.9925160370634436
2013-07-25,0.9995035108873007,0.9865191402772557,0.9753831302039421,0.9727767695099878,1.0239759396349202,1.7140170167622055,0.7961420722014533,0.8338127683378197,0.7701863354037324,0.9659657875980121
2013-07-26,1.0000709270161041,0.988935520793598,0.978399903463264,0.977994555353908,1.0163075165979398,1.672154368745868,0.7917689525617279,0.8130230292153869,0.7639751552795088,0.9620456165360021
2013-07-29,1.0000000000000038,0.9882996311840343,0.9771931941595352,0.9739110707804053,1.0148515478406888,1.626999166768541,0.7957826547400099,0.8149843088897413,0.7597049689441051,0.9746970776906708
2013-07-30,0.9999290729839033,0.9877273305354269,0.9763484976469251,0.9720961887477374,1.0005824615603207,1.614299171590742,0.7931468048116813,0.7952405814371005,0.7694099378882044,0.96222380612973
2013-07-31,1.0000709270161041,0.9878545084573397,0.9764691685772979,0.9732304900181548,1.0195107959787189,1.6208843916569295,0.7861977990927389,0.8155073458986156,0.7748447204969002,0.9793300071275918
2013-08-01,0.9996453649195016,0.9835940480732625,0.9682635453119426,0.9584845735027282,1.047272402497312,1.5931327372494937,0.7853591095982737,0.8274058923058834,0.7569875776397572,0.9677476835352894
2013-08-02,1.000212781048305,0.9893170545593365,0.9775552069506539,0.9707350272232365,1.0380509214334592,1.574317966960083,0.7851194735817629,0.82884419731932,0.7391304347826142,0.9486813970064225
2013-08-05,1.0000709270161041,0.9879816863792525,0.9757451429950608,0.9668784029038173,1.0343622697619874,1.5611477511161251,0.7803270457581274,0.8281904166452165,0.7286490683229868,0.9477904490377839
2013-08-06,1.0001418540322047,0.9880452753402089,0.9758658139254336,0.966651542649734,1.022131687856598,1.5606774183057577,0.7687053936604822,0.8294979156454672,0.7333074534161544,0.9438702779757738
2013-08-07,1.0002127810483052,0.988744753910729,0.9780378906721454,0.9720961887477377,1.0131043112745746,1.5272813215970782,0.7704426633718792,0.8309362206589037,0.7270962732919308,0.9463649322879619
2013-08-08,1.0002837080644058,0.9891898766374236,0.979365270906247,0.9748185117967396,1.0036886516714791,1.5507996442785807,0.7851793643042294,0.8552562881343565,0.7352484472049744,0.9663221667854675
2013-08-09,1.0002127810483055,0.9891898766374236,0.979365270906247,0.9759528130671571,1.0286352618303645,1.519285103099788,0.7864973258317163,0.86519355486727,0.7232142857142911,0.9556307911618038
2013-08-12,1.0002127810483055,0.9886175759888162,0.9779172197417727,0.9736842105263223,1.0299942153754078,1.5569144193901925,0.799556647775136,0.8646705178583958,0.7329192546583906,0.9791518175338639
2013-08-13,0.9997162919356024,0.9848658272923899,0.9707976348497731,0.9627949183303149,1.0369831616398666,1.5451553141215453,0.791469425822751,0.8678086152157278,0.7069099378882041,0.9691732002851113
2013-08-14,0.9997872189517027,0.9851837720971718,0.9714009895016376,0.9627949183303149,1.0371772661216954,1.5719661907640374,0.7991373395912259,0.8735617729215176,0.7216614906832353,0.9750534568781263
2013-08-15,0.999503510887301,0.9833396922294367,0.9692289127549258,0.9587114337568123,1.041836588317139,1.608184396479131,0.8156712009574395,0.8729079922474141,0.7476708074534218,0.9182109764789812
2013-08-16,0.9992907298389998,0.9816227902836144,0.9652467720526211,0.9512250453720574,1.043098452592561,1.584195740987261,0.8217216264594503,0.8798379052882248,0.7356366459627386,0.9146471846044268
2013-08-19,0.9992198028228994,0.9801602441816177,0.9623506697236722,0.9464609800363043,1.0396039794603316,1.6288806101542206,0.818426832330701,0.8725156989037691,0.7659161490683288,0.9422665716322247
2013-08-20,0.9995035108873012,0.9825130357370038,0.9666948232170957,0.9534936479128923,1.0189284084758188,1.619943613891987,0.8225603159539157,0.8733002232431021,0.7511645962732977,0.9331789023521108
2013-08-21,0.999148875806799,0.9800330662597051,0.9631953662362824,0.949637023593473,1.008056706058059,1.6274694995789096,0.8210626822590296,0.865978079206603,0.7732919254658445,0.9501069137562449
2013-08-22,0.9985814596779956,0.9768536182118863,0.9596959092554692,0.9480490018148887,1.019510795978719,1.6674507042095688,0.8214220997204732,0.8716004308992067,0.7569875776397573,0.9422665716322249
2013-08-23,0.9987233137101964,0.9787612870405776,0.9642814046096385,0.9568965517241446,1.0330033162169443,1.639228604847557,0.836098909930357,0.8765690642656636,0.7694099378882047,0.9730933713471218
2013-08-26,0.9989360947584978,0.9799058883377926,0.9657294557741131,0.958030852994562,1.0281498895396717,1.6523989328357238,0.8344814947905381,0.8687238832202903,0.8008540372670868,1.0176407697790537
2013-08-27,0.9992198028228994,0.9825766246979606,0.9710389767105194,0.9668784029038181,1.0581441049150722,1.6622765947186922,0.8510153561567516,0.8714696872339774,0.7760093167701922,1.0078403421240287
2013-08-28,0.9989360947584977,0.9806689558692694,0.9674188487993332,0.961660617059898,1.0687245395239677,1.677328366092537,0.8500568852173537,0.8648012615236254,0.7829968944099439,1.0213827512473361
2013-08-29,0.999007021774598,0.981622790283615,0.9692289127549263,0.9664246823956513,1.0561056745975068,1.7017874665389834,0.8464026736271606,0.8483263750935458,0.7721273291925527,1.0192444761226034
2013-08-30,0.9992198028228994,0.9813684344397896,0.9680222034511976,0.9680127041742357,1.044942778428297,1.6843839189690921,0.836338545946868,0.843357741727089,0.7686335403726768,1.0149679258731379
2013-09-03,0.9986523866940958,0.9786341091186653,0.9627126825147913,0.9562159709618944,1.0535818719892494,1.7243650114555427,0.8458635108716728,0.8620554575099382,0.7732919254658446,1.0231646471846134
2013-09-04,0.9978721895169912,0.9757090169146719,0.9590925546036051,0.9532667876588091,1.0408659177931672,1.7323613420970412,0.8326244436342086,0.8463650954191917,0.767080745341621,0.9962580185317265
2013-09-05,0.997021065323786,0.9717665013353766,0.9540243755279444,0.9446460980036366,1.051931724692756,1.6815616978184702,0.8225603159539159,0.847541850754213,0.7600931677018694,1.014255167498227
2013-09-06,0.9979431165330916,0.9745644156174571,0.9582478580909949,0.947141560798555,1.0728984894287188,1.6603951513330135,0.8307074286287673,0.8519874471117954,0.7631987577639812,1.0242337847469798
2013-09-09,0.9982977516135939,0.9772987409385815,0.9613853022806895,0.9512250453720579,1.063094546804552,1.6956726914273719,0.830767392477879,0.8565638494825643,0.7410714285714345,1.0008909479686474
2013-09-10,0.9978012625008909,0.9752003052270212,0.9588512127428593,0.9457803992740542,1.0424189758200393,1.6857950295444035,0.817168834652326,0.8529027151163578,0.7371894409937947,1.000534568781192
2013-09-11,0.9982977516135939,0.9774259188604945,0.9617473150718083,0.9500907441016404,1.0440691231165327,1.677798698902905,0.8170490532073934,0.8515952161161073,0.7449534161490743,1.0016037063435583
2013-09-12,0.9985105326618952,0.9774259188604945,0.9619886569325541,0.9521324863883918,1.0541642594921494,1.7111947956115847,0.7969807616959196,0.8400889630524847,0.7437888198757824,1.0277975766215344
2013-09-13,0.9984396056457948,0.9774895078214507,0.9628333534451642,0.9532667876588092,1.0503785926084699,1.7295391209464193,0.783801585180922,0.838650658039048,0.698757763975161,1.0611190306486193
2013-09-16,0.9992198028228995,0.9804781889864005,0.965850126704486,0.9534936479128928,1.0346534635134375,1.75823144097459,0.7894925932214892,0.8438807787359638,0.7088509316770244,0.9609764789736365
2013-09-17,0.9995744379034016,0.9812412565178771,0.9670568360082148,0.9571234119782286,1.023296462862399,1.7615239949355797,0.7844605293813429,0.8441422660664226,0.7049689440993846,0.9568781183178987
2013-09-18,1.0003546350805064,0.9879180974182968,0.9775552069506548,0.9689201451905699,1.0490196390634272,1.7464723357059435,0.7834421677194785,0.8586558728221477,0.7084627329192604,0.960620099786181
2013-09-19,1.0002837080644058,0.9865191402772565,0.9740557499698415,0.9650635208711507,1.0327121224654945,1.7497648896669327,0.8203438473361432,0.8760460272567898,0.7135093167701921,0.9547398431931661
2013-09-20,1.0002837080644058,0.9865191402772565,0.9676601906600791,0.9559891107078112,1.0161134121161115,1.73424278548272,0.7982387593742952,0.8701621882337274,0.700310559006217,0.9374554526015765
2013-09-23,1.000141854032205,0.9870278519649075,0.9688668999638078,0.9575771324863956,1.0055329034498017,1.6942615808520614,0.7948840745230794,0.8650628112020412,0.7038043478260927,0.9321097647897446
2013-09-24,1.0002127810483055,0.9886811649497734,0.9726076988053669,0.9652903811252341,1.0010677597936004,1.642521270952755,0.7883543769880469,0.8539487891341065,0.6968167701863411,0.9354953670705715
2013-09-25,1.0003546350805064,0.9900801220908138,0.97526245927357,0.9698275862069039,0.996505600925192,1.6429916037631225,0.8002755558246692,0.8578713484828148,0.7061335403726767,0.9420883820384973
2013-09-26,1.0003546350805064,0.9896985883250756,0.9738144081090955,0.9664246823956517,1.000097089269629,1.6453433799591686,0.7929071687951716,0.8640167371842926,0.7092391304347885,0.9385245901639427
2013-09-27,1.0004964891127073,0.9908431896222905,0.9757451429950615,0.9686932849364865,0.9985440312427573,1.6881468057404498,0.8017731895195556,0.8696391512248529,0.7049689440993847,0.9406628652886755
2013-09-30,1.0003546350805066,0.9903344779346395,0.9761071557861801,0.9682395644283196,0.9933023215444129,1.6745061449419156,0.7946444385065686,0.8684623958898318,0.6855590062111857,0.9142908054169717
2013-10-01,0.9995744379034018,0.9838484039170889,0.9740557499698413,0.9655172413793179,0.9904873251847053,1.6975541348130505,0.7703827726494137,0.8556485814780018,0.681677018633546,0.9037776193870358
2013-10-02,0.9998581459678036,0.985374538980042,0.9761071557861802,0.9675589836660694,1.0104834193966963,1.666039593634258,0.7911100083613084,0.8659780792066034,0.681677018633546,0.9078759800427736
2013-10-03,1.0000000000000047,0.9862647844334312,0.9775552069506548,0.9686932849364869,1.002814996359716,1.6458138249137448,0.7891930664825123,0.853033521129544,0.68206521739131,0.9182109764789819
2013-10-04,0.9997872189517034,0.984547882487609,0.974538433691333,0.9652903811252347,1.0079596167884386,1.6491063788747344,0.7845803108262759,0.8612709331706055,0.6882763975155337,0.9230220955096305
2013-10-07,0.9994325838712014,0.984547882487609,0.9753831302039431,0.9680127041742366,1.0000970892696293,1.706961463885652,0.7936260768447042,0.8602249215008139,0.6975931677018692,0.9240912330719969
2013-10-08,0.9987942407262975,0.9837848149561326,0.9751417883431973,0.9684664246824036,1.0045622329258304,1.7478834462812547,0.7932665862566154,0.8582636418264595,0.6859472049689499,0.9185673556664374
2013-10-09,0.999361656855101,0.9843571156047399,0.9751417883431973,0.9664246823956523,0.9863133752799541,1.730479786567155,0.7829030049639908,0.842442473722527,0.6886645962732977,0.9178545972915265
2013-10-10,0.9994325838712014,0.9839119928780453,0.9729697115964857,0.9630217785844001,0.9999029847878007,1.7511760002422443,0.7767327248904019,0.8475418507542132,0.6805124223602541,0.9180327868852544
2013-10-11,0.9996453649195026,0.9849294162533474,0.9739350790394686,0.9641560798548175,0.9902931466454625,1.776105433499058,0.7595998100462339,0.8538180454688772,0.6727484472049745,0.9028866714183976
2013-10-14,0.9991488758067996,0.9835940480732636,0.9724870278749941,0.9598457350272314,0.994078887586556,1.7968015350299384,0.7646318738863802,0.8629707255145009,0.6785714285714342,0.9073414112615907
2013-10-15,0.9994325838712014,0.9842299376828274,0.9720043441535026,0.9593920145190645,0.9824306191266533,1.7826905414210368,0.7625950774360061,0.8640167371842927,0.6886645962732976,0.9030648610121252
2013-10-16,0.999716291935603,0.9857560727457804,0.9751417883431974,0.9652903811252351,0.9929140385233418,1.7728128795380684,0.767986558737596,0.8631014691797304,0.6875000000000057,0.9098360655737788
2013-10-17,1.0000000000000047,0.9884903980669048,0.980451309279604,0.9739110707804075,0.9771889094283093,1.7671684372368244,0.7923680060396838,0.8600941778355845,0.6878881987577697,0.9217747683535366
2013-10-18,1.0000000000000047,0.9879180974182973,0.9799686255581126,0.9734573502722406,0.9785478629733526,1.770460991197814,0.7873959060486492,0.8611401895053763,0.6855590062111859,0.9203492516037147
2013-10-21,0.9999290729839042,0.9872822078087335,0.9788825871847568,0.9707350272232388,0.963114001687184,1.7253057892204868,0.7881746316940028,0.8619247138447094,0.6894409937888257,0.9289023521026456
2013-10-22,1.0003546350805068,0.9901437110517707,0.9846747918426548,0.9800362976406618,0.9493302876975087,1.6843839189690928,0.8042292941538399,0.8704236755641862,0.6805124223602542,0.9281895937277348
2013-10-23,1.0000709270161052,0.9903344779346398,0.9858815011463836,0.9834392014519142,0.9402058218458638,1.7022577993493515,0.7990774488687609,0.8542102764645653,0.6875000000000058,0.9337134711332943
2013-10-24,1.0000000000000049,0.9893170545593378,0.9839507662604177,0.9804900181488289,0.9426325351845002,1.706961463885652,0.8088419766834312,0.8527719714511286,0.683618012422366,0.9335352815395667
2013-10-25,1.0002127810483061,0.9903980668955962,0.9855194883552649,0.9825317604355803,0.949815585930788,1.7436501145553214,0.810159938210918,0.8539487891341063,0.683229813664602,0.9265858873841855
2013-10-28,1.0002127810483061,0.9905252448175089,0.9851574755641465,0.9816243194192464,0.9578722919888399,1.678739476667849,0.8099203021944072,0.8527719714511285,0.6688664596273348,0.9060940841054967
2013-10-29,1.000354635080507,0.9910975454661164,0.9863641848678752,0.98185117967333,0.9532129697933962,1.6448730471488018,0.805846709293659,0.8565638494825643,0.6708074534161548,0.9116179615110563
2013-10-30,1.0004255620966076,0.9903980668955963,0.9847954627730279,0.9798094373865788,0.9393321665340996,1.7027281321597196,0.808123141760544,0.8683315898766458,0.6680900621118069,0.917676407697799
2013-10-31,1.0005674161288085,0.9904616558565528,0.9835887534692992,0.9786751361161614,0.9355464996504199,1.6843839189690935,0.7929071687951722,0.8615324828490211,0.664984472049695,0.912508909479695
2013-11-01,1.0004255620966076,0.9884268091059486,0.9791239290455028,0.9709618874773228,0.9183654017981367,1.6523989328357247,0.7866171072766507,0.8612709331706055,0.6634316770186391,0.9023521026372145
2013-11-04,1.000638343144909,0.9893170545593378,0.9806926511403501,0.9725499092559073,0.9184624910677582,1.620413946702356,0.7875156874935824,0.8492416430981085,0.6618788819875832,0.9009265858873927
2013-11-05,1.000638343144909,0.9883632201449922,0.9774345360202824,0.9652903811252359,0.9063289243745765,1.630291720729533,0.7835619491644121,0.8505492044463157,0.6599378881987633,0.8975409836065659
2013-11-06,1.0009220512093107,0.9902708889736836,0.9802099674188585,0.9661978221415699,0.9202097276338727,1.6453433799591697,0.7893727386499121,0.845972802075547,0.6541149068323038,0.9002138275124817
2013-11-07,1.000992978225411,0.9912247233880294,0.9818993604440788,0.9705081669691562,0.9143855563752146,1.6552211539863466,0.783801585180923,0.8496339364417532,0.6529503105590119,0.9114397719173286
2013-11-08,1.0005674161288085,0.9875365636525596,0.9739350790394692,0.9564428312159802,0.9182683125285154,1.6740358121315488,0.7694841924324828,0.850679948111545,0.6626552795031114,0.930862437633651
2013-11-11,1.0004964891127082,0.9870914409258651,0.9733317243876048,0.9544010889292289,0.9235100222268596,1.6810912528638955,0.7673875052596422,0.8530335211295441,0.6750776397515588,0.9322879543834727
2013-11-12,1.0002127810483066,0.986074017550563,0.9723663569446219,0.9546279491833124,0.903125644993797,1.7013171337286173,0.7614568612025641,0.8463650954191918,0.671195652173919,0.9403064861012205
2013-11-13,1.000425562096608,0.9882996311840363,0.9758658139254351,0.9578039927404812,0.9112793662640564,1.6773283660925387,0.7597795553402789,0.8274058923058839,0.6673136645962792,0.9406628652886759
2013-11-14,1.000922051209311,0.9907160117003787,0.9796066127669943,0.9621143375680674,0.9101145912582561,1.6956726914273732,0.7705025540943471,0.8266213679665511,0.6622670807453475,0.9388809693513988
2013-11-15,1.0008511241932108,0.9903980668955967,0.97900325811513,0.9621143375680674,0.910891083242985,1.7215429024491307,0.7711615714214132,0.829759465323883,0.6552795031055959,0.9126870990734229
2013-11-18,1.001063905241512,0.9914154902708988,0.9811753348618417,0.9655172413793198,0.9030285557241756,1.7013171337286173,0.762115805402985,0.824660088292197,0.6397515527950367,0.9176764076977992
2013-11-19,1.0007801971771102,0.9899529441689022,0.9787619162543842,0.9616606170599006,0.9060376565657122,1.672624701556238,0.7628347134525174,0.8268828552970098,0.6486801242236082,0.9096578759800515
2013-11-20,1.001205759273713,0.9899529441689022,0.9758658139254353,0.9512250453720602,0.9059406413535048,1.7281280103711096,0.7535493845442236,0.8267521116317804,0.6475155279503163,0.9078759800427743
