Date,AR
2013-12-10,0.9462435895914517
2013-12-11,0.946826950169603
2013-12-12,0.9469736718209399
2013-12-13,0.9464590343091409
2013-12-16,0.9460375873085642
2013-12-17,0.9466746952756393
2013-12-18,0.9466933470428428
2013-12-19,0.9467084018196614
2013-12-20,0.9460163463498841
2013-12-23,0.9458712859520034
2013-12-24,0.94580771086572
2013-12-26,0.9458189580170302
2013-12-27,0.9447954266132845
2013-12-30,0.9429245739292125
2013-12-31,0.9429192637225532
2014-01-02,0.9437257131019482
2014-01-03,0.9431574064656703
2014-01-06,0.9432164020964998
2014-01-07,0.9433262885777632
2014-01-08,0.943655744333066
2014-01-09,0.9435563268602011
2014-01-10,0.9435898589773587
2014-01-13,0.9447249647092004
2014-01-14,0.9450612448931033
2014-01-15,0.9450459646493491
2014-01-16,0.9451478360066872
2014-01-17,0.945294431081103
2014-01-21,0.9456341394108205
2014-01-22,0.946914284482325
2014-01-23,0.9469192260756798
2014-01-24,0.9486264768378508
2014-01-27,0.9489658615774735
2014-01-28,0.9490856586603021
2014-01-29,0.9502220408516198
2014-01-30,0.9503435956406973
2014-01-31,0.9500939008368561
2014-02-03,0.9522923624888484
2014-02-04,0.952536632239329
2014-02-05,0.9524472387163161
2014-02-06,0.9523986891676478
2014-02-07,0.952221685095044
2014-02-10,0.9524913290295656
2014-02-11,0.9525642947885741
2014-02-12,0.9525744806915186
2014-02-13,0.9526056177783647
2014-02-14,0.9522922539876049
2014-02-18,0.9511083087643246
2014-02-19,0.9512442987818045
2014-02-20,0.9510535843555613
2014-02-21,0.9500995528881769
2014-02-24,0.9502584223385461
2014-02-25,0.9502265026741075
2014-02-26,0.949911187696691
2014-02-27,0.9499311284060443
2014-02-28,0.9496155512591005
2014-03-03,0.9494114120603796
2014-03-04,0.9501869101825992
2014-03-05,0.9501270365983352
2014-03-06,0.9500944662281623
2014-03-07,0.9500595129044167
2014-03-10,0.9500410735967644
2014-03-11,0.9502074377422337
2014-03-12,0.9502168859562109
2014-03-13,0.9505489510128535
2014-03-14,0.9498282064181419
2014-03-17,0.9495651454325494
2014-03-18,0.9495981739058934
2014-03-19,0.9496077608298561
2014-03-20,0.949766539476055
2014-03-21,0.9494753801299007
2014-03-24,0.9496800276822113
2014-03-25,0.9494736821206167
2014-03-26,0.9496627965115813
2014-03-27,0.9496163819755957
2014-03-28,0.9505462878005708
2014-03-31,0.9500206403663161
2014-04-01,0.9500469712141254
2014-04-02,0.9501921913859084
2014-04-03,0.9497841109254629
2014-04-04,0.9506578298868105
2014-04-07,0.9506171160049568
2014-04-08,0.9507221031041281
2014-04-09,0.9508727111279741
2014-04-10,0.9506601929744423
2014-04-11,0.9505625172881962
2014-04-14,0.9495104041557136
2014-04-15,0.9495852347678632
2014-04-16,0.9494954259795814
2014-04-17,0.9497455633677161
2014-04-21,0.9493994596939443
2014-04-22,0.9496093868717804
2014-04-23,0.9494626946671018
2014-04-24,0.9489504454743737
2014-04-25,0.9491260263917369
2014-04-28,0.9486178836881953
2014-04-29,0.9494499687805641
2014-04-30,0.9490984467857948
2014-05-01,0.9486100764024101
2014-05-02,0.9484682976981383
2014-05-05,0.9485667641317314
2014-05-06,0.9490907031548906
2014-05-07,0.9484227650685375
2014-05-08,0.948053063181535
2014-05-09,0.9478450625547218
2014-05-12,0.9480741476987394
2014-05-13,0.9474536503002169
2014-05-14,0.9472241606924937
2014-05-15,0.9469248123714511
2014-05-16,0.9470592442120402
2014-05-19,0.9470704672487815
2014-05-20,0.9467008596893826
2014-05-21,0.9468248423326873
2014-05-22,0.9466891616762814
2014-05-23,0.9465990725537776
2014-05-27,0.9465756732683418
2014-05-28,0.9465210550786234
2014-05-29,0.9466788485879566
2014-05-30,0.9465255869684519
2014-06-02,0.9462178059269162
2014-06-03,0.9458625058799303
2014-06-04,0.9458350681166425
2014-06-05,0.9457683579396119
2014-06-06,0.9460049904305636
2014-06-09,0.9453214251930787
2014-06-10,0.9450630988690091
2014-06-11,0.9445998992161477
2014-06-12,0.9444600577222567
2014-06-13,0.9444481648097831
2014-06-16,0.9442117308732544
2014-06-17,0.9438364765168754
2014-06-18,0.9424851142583868
2014-06-19,0.9427997714900674
2014-06-20,0.9424388180819379
2014-06-23,0.9422676586156046
2014-06-24,0.9430361763423131
2014-06-25,0.9434722768735585
2014-06-26,0.9436990051024579
2014-06-27,0.9434845016623477
2014-06-30,0.9433967617111975
2014-07-01,0.9436412767996669
2014-07-02,0.9430736071177102
2014-07-03,0.9433526238164462
2014-07-07,0.9428404134938462
2014-07-08,0.9432994894948131
2014-07-09,0.9429298344451653
2014-07-10,0.9430474496466503
2014-07-11,0.9429238532501707
2014-07-14,0.9429869537947121
2014-07-15,0.9427657568131464
2014-07-16,0.942865638734692
2014-07-17,0.9442301981470554
2014-07-18,0.9447890869099065
2014-07-21,0.9450760480840587
2014-07-22,0.9455791733234052
2014-07-23,0.9456499067442744
2014-07-24,0.9461078853260566
2014-07-25,0.9461241983225388
2014-07-28,0.9461354160458766
2014-07-29,0.945700673721136
2014-07-30,0.9451835212158258
2014-07-31,0.9463995399108462
2014-08-01,0.9466402577098356
2014-08-04,0.9465557530604193
2014-08-05,0.9457819041347842
2014-08-06,0.9456140409160368
2014-08-07,0.9457428101824613
2014-08-08,0.9459372149504961
2014-08-11,0.9461835907366821
2014-08-12,0.946108595825832
2014-08-13,0.9452710567092582
2014-08-14,0.945192807148502
2014-08-15,0.9451492102214966
2014-08-18,0.9458833859633082
2014-08-19,0.9458325918136289
2014-08-20,0.9452044653560265
2014-08-21,0.9452610919079732
2014-08-22,0.9454202611358322
2014-08-25,0.9439135075967612
2014-08-26,0.9435208310667824
2014-08-27,0.9437301968024803
2014-08-28,0.9439917064799112
2014-08-29,0.9439555126249374
2014-09-02,0.9435757980427352
2014-09-03,0.943529989219379
2014-09-04,0.9435720169950479
2014-09-05,0.9429785345247551
2014-09-08,0.9425662901857798
2014-09-09,0.943078055659624
2014-09-10,0.9430963366654012
2014-09-11,0.9428966125383854
2014-09-12,0.9435317392612383
2014-09-15,0.9429812093559058
2014-09-16,0.942820915146416
2014-09-17,0.9429393560657832
2014-09-18,0.9433974804286694
2014-09-19,0.9431799953453096
2014-09-22,0.9439686330327751
2014-09-23,0.9440628592903064
2014-09-24,0.9442262133328913
2014-09-25,0.9446115777821623
2014-09-26,0.9452079860308096
2014-09-29,0.9448039463522228
2014-09-30,0.9440056673304379
2014-10-01,0.9441912799815999
2014-10-02,0.9432527951330918
2014-10-03,0.9427490317137457
2014-10-06,0.9419886907019308
2014-10-07,0.9427299136295796
2014-10-08,0.9422256100451433
2014-10-09,0.9435787228515039
2014-10-10,0.9428949776464668
2014-10-13,0.9402022618738932
2014-10-14,0.9393950760505272
2014-10-15,0.9359774361158387
2014-10-16,0.9342350330868732
2014-10-17,0.9312268832239381
2014-10-20,0.9317916522078064
2014-10-21,0.9320047289292595
2014-10-22,0.9322118756886124
2014-10-23,0.9333075344899844
2014-10-24,0.9330396572429188
2014-10-27,0.9331098390970778
2014-10-28,0.9336965547702561
2014-10-29,0.9336759884873999
2014-10-30,0.9339454502252135
2014-10-31,0.9349174812366232
2014-11-03,0.9349600453604988
2014-11-04,0.9355620498868936
2014-11-05,0.9342564591547295
2014-11-06,0.9334056306607443
2014-11-07,0.9333520137007341
2014-11-10,0.933479335311575
2014-11-11,0.9332182503602364
2014-11-12,0.9332598156059219
2014-11-13,0.9323861907747988
2014-11-14,0.932239418864249
2014-11-17,0.9318656853208848
2014-11-18,0.9320122840082599
2014-11-19,0.9315226747494948
2014-11-20,0.931139823246033
2014-11-21,0.9310079219588329
2014-11-24,0.9312061119872522
2014-11-25,0.931164749430427
2014-11-26,0.9312927662680953
2014-11-28,0.9300140177665106
2014-12-01,0.9304997705616547
2014-12-02,0.9304909347349646
2014-12-03,0.9307297666276974
2014-12-04,0.9308703089642468
2014-12-05,0.9307016487958653
2014-12-08,0.9311744549236016
2014-12-09,0.9285384738826202
2014-12-10,0.9301349503468177
2014-12-11,0.9302901570335039
2014-12-12,0.9299383142577925
2014-12-15,0.9303278123724733
2014-12-16,0.9290391542114473
2014-12-17,0.9309204403227365
2014-12-18,0.9301624126170364
2014-12-19,0.9300043359085813
2014-12-22,0.9300628960506738
2014-12-23,0.9299820134497816
2014-12-24,0.9299144531056017
2014-12-26,0.9299758999300313
2014-12-29,0.9299176071136492
2014-12-30,0.9297089617915415
2014-12-31,0.9300635312618768
2015-01-02,0.9299748321591149
2015-01-05,0.9298627242164694
2015-01-06,0.9305304878101817
2015-01-07,0.9310378555816314
2015-01-08,0.9316619279589597
2015-01-09,0.9312437054974856
2015-01-12,0.9306629579363165
2015-01-13,0.930437068267263
2015-01-14,0.9304086796885348
2015-01-15,0.9310252618698434
2015-01-16,0.931688165141003
2015-01-20,0.9310541591581281
2015-01-21,0.9305721300614764
2015-01-22,0.9301655042947246
2015-01-23,0.9295168810959118
2015-01-26,0.9293103692946166
2015-01-27,0.927091505510863
2015-01-28,0.9267467325261086
2015-01-29,0.927018638079025
2015-01-30,0.9245963249450996
2015-02-02,0.9242789692881188
2015-02-03,0.9246285082777272
2015-02-04,0.9245755291487951
2015-02-05,0.9248399949567896
2015-02-06,0.9249350184125712
2015-02-09,0.9248639087426979
2015-02-10,0.9245921071809098
2015-02-11,0.9242848025267634
2015-02-12,0.9248892332861617
2015-02-13,0.9252411401875993
2015-02-17,0.9249357262373247
2015-02-18,0.9247513251679886
2015-02-19,0.9247484786294947
2015-02-20,0.9244903137673073
2015-02-23,0.9244942180004898
2015-02-24,0.9248140843039994
2015-02-25,0.9246966260864169
2015-02-26,0.9247567623767283
2015-02-27,0.924809038461602
2015-03-02,0.9238676068067543
2015-03-03,0.9240755651586537
2015-03-04,0.9241268040959071
2015-03-05,0.9242533150616153
2015-03-06,0.9245925532394673
2015-03-09,0.9244603297101465
2015-03-10,0.9245638531495656
2015-03-11,0.9233946297236948
2015-03-12,0.9241773023065676
2015-03-13,0.9242131664060459
2015-03-16,0.9233175091141894
2015-03-17,0.9228524722509939
2015-03-18,0.9229032947510234
2015-03-19,0.9226442517779226
2015-03-20,0.9225487852891003
2015-03-23,0.9227039342414994
2015-03-24,0.9220137308569722
2015-03-25,0.9235912102864378
2015-03-26,0.923772459823293
2015-03-27,0.9236740025153046
2015-03-30,0.9239777119329363
2015-03-31,0.9236737240444259
2015-04-01,0.923760646419016
2015-04-02,0.9226772727387135
2015-04-06,0.921940656074591
2015-04-07,0.921831131614967
2015-04-08,0.9212835122141286
2015-04-09,0.9179640587975977
2015-04-10,0.9172425632857747
2015-04-13,0.9171829145611189
2015-04-14,0.9172208678325975
2015-04-15,0.9169613805415091
2015-04-16,0.9170557136747506
2015-04-17,0.918051587529636
2015-04-20,0.9183514658193592
2015-04-21,0.9181468485898752
2015-04-22,0.9184270571496879
2015-04-23,0.9178443450247001
2015-04-24,0.9175135028512212
2015-04-27,0.9176542145829658
2015-04-28,0.9173211341125677
2015-04-29,0.9175738991216429
2015-04-30,0.9187209392437798
2015-05-01,0.9187554909040058
2015-05-04,0.9180010455315664
2015-05-05,0.919533684760296
2015-05-06,0.9190647695860686
2015-05-07,0.9193311551313298
2015-05-08,0.9185702833458028
2015-05-11,0.9189377690959485
2015-05-12,0.9191894346015536
2015-05-13,0.9190908829177359
2015-05-14,0.9193580871718277
2015-05-15,0.9192993038783959
2015-05-18,0.9190390398963064
2015-05-19,0.9190718212561992
2015-05-20,0.9191420617361475
2015-05-21,0.9189300718755944
2015-05-22,0.9186842039428845
2015-05-26,0.9192005562761747
2015-05-27,0.9197230679991556
2015-05-28,0.9200293034228628
2015-05-29,0.9203287132786893
2015-06-01,0.9203539045417907
2015-06-02,0.9202309607450437
2015-06-03,0.9202971378532452
2015-06-04,0.920627557824861
2015-06-05,0.9203937020358604
2015-06-08,0.9205199726523603
2015-06-09,0.9204684618243241
2015-06-10,0.9209584555881084
2015-06-11,0.9209348218135756
2015-06-12,0.9208400661679007
2015-06-15,0.9210374993407898
2015-06-16,0.9211180242535367
2015-06-17,0.9210817561928474
2015-06-18,0.9216609656389937
2015-06-19,0.9214499810529139
2015-06-22,0.9215195212678279
2015-06-23,0.9213502930891289
2015-06-24,0.9216534467807231
2015-06-25,0.9216911112961652
2015-06-26,0.9215307607725369
2015-06-29,0.9236562466878225
2015-06-30,0.9239630997599989
2015-07-01,0.9235860697719541
2015-07-02,0.9240330961192158
2015-07-06,0.9236423400395254
2015-07-07,0.9234857442328794
2015-07-08,0.9244026109094006
2015-07-09,0.924701738263257
2015-07-10,0.9253155683750988
2015-07-13,0.9260209403647174
2015-07-14,0.9264745736234711
2015-07-15,0.9253917494740136
2015-07-16,0.9246833699090437
2015-07-17,0.9231713037546293
2015-07-20,0.9225937882466893
2015-07-21,0.9226359325139081
2015-07-22,0.9217811627510135
2015-07-23,0.9217719079724705
2015-07-24,0.9225511243019329
2015-07-27,0.9231354059678138
2015-07-28,0.9233030780945107
2015-07-29,0.9212691133200184
2015-07-30,0.9211365164389722
2015-07-31,0.9204277746881161
2015-08-03,0.9208153350475853
2015-08-04,0.9209597016570942
2015-08-05,0.9207387190964399
2015-08-06,0.9208369278846005
2015-08-07,0.9208462278693894
2015-08-10,0.921536921670434
2015-08-11,0.9216947065193104
2015-08-12,0.9216886649513634
2015-08-13,0.921826372735663
2015-08-14,0.9214929347253321
2015-08-17,0.9216354352700763
2015-08-18,0.9219778786636139
2015-08-19,0.9223279023430045
2015-08-20,0.9247476953194838
2015-08-21,0.9216910478182286
2015-08-24,0.927023994342425
2015-08-25,0.9264780700076614
2015-08-26,0.9276760914911836
2015-08-27,0.9287897464977669
2015-08-28,0.9286340407790962
2015-08-31,0.9284800315452153
2015-09-01,0.930718206106154
2015-09-02,0.9313972855175322
2015-09-03,0.9314531892052625
2015-09-04,0.9312192956937408
2015-09-08,0.9327080846944371
2015-09-09,0.9332266821544148
2015-09-10,0.9332423379967224
2015-09-11,0.9339650692911265
2015-09-14,0.934019376041512
2015-09-15,0.9342875867233136
2015-09-16,0.9342792501543774
2015-09-17,0.9345768069404216
2015-09-18,0.9349775872811652
2015-09-21,0.9347524542943375
2015-09-22,0.9350643152068683
2015-09-23,0.9343421696381191
2015-09-24,0.9341647178803231
2015-09-25,0.9333692432730425
2015-09-28,0.9363450125243291
2015-09-29,0.9354591048249356
2015-09-30,0.9367022312296103
2015-10-01,0.9364228383764687
2015-10-02,0.9372419355903372
2015-10-05,0.9369477623188281
2015-10-06,0.9361614534565996
2015-10-07,0.9349880666999021
2015-10-08,0.93493286000947
2015-10-09,0.9357403766369645
2015-10-12,0.9363301811902748
2015-10-13,0.9384823239808837
2015-10-14,0.9395404816932782
2015-10-15,0.9418524825030505
2015-10-16,0.9414673116070394
2015-10-19,0.9408518092141653
2015-10-20,0.9407916977165665
2015-10-21,0.9400406476856041
2015-10-22,0.9399940670140406
2015-10-23,0.9394600899755916
2015-10-26,0.9399826866699028
2015-10-27,0.9391755247888923
2015-10-28,0.9377744417010454
2015-10-29,0.9367974181369542
2015-10-30,0.9369250193743437
2015-11-02,0.9370576482533606
2015-11-03,0.9373461098365051
2015-11-04,0.93725828861659
2015-11-05,0.9372427432966213
2015-11-06,0.9368970656312728
2015-11-09,0.9371699599264091
2015-11-10,0.9371784350509488
2015-11-11,0.9378407007823185
2015-11-12,0.9381396583902899
2015-11-13,0.9384049857018
2015-11-16,0.9382927323703765
2015-11-17,0.9386237858762231
2015-11-18,0.9396446963831218
2015-11-19,0.9396568292917882
2015-11-20,0.9400061653162763
2015-11-23,0.939785757302891
2015-11-24,0.9394504845794481
2015-11-25,0.9405755534100573
2015-11-27,0.9406410122491512
2015-11-30,0.9408298721995729
2015-12-01,0.9408856821476889
2015-12-02,0.9410119255416352
2015-12-03,0.9418415097615684
2015-12-04,0.9416799692038231
2015-12-07,0.9432294414827096
2015-12-08,0.9424788315529341
2015-12-09,0.9424970750107585
2015-12-10,0.9423160469200718
2015-12-11,0.9432102668980282
2015-12-14,0.9430023933379258
2015-12-15,0.9426554034019945
2015-12-16,0.9428804672355944
2015-12-17,0.9431644563326217
2015-12-18,0.9434418561829786
2015-12-21,0.9437155647498887
2015-12-22,0.9438508475551249
2015-12-23,0.9439466335853939
2015-12-24,0.9439555823595872
2015-12-28,0.9438257950916444
2015-12-29,0.9440260093278939
2015-12-30,0.9442559870666553
2015-12-31,0.9440927403135313
2016-01-04,0.944578305802957
2016-01-05,0.9441049107043462
2016-01-06,0.9437344315066515
2016-01-07,0.9450596953554433
2016-01-08,0.9450548763875437
2016-01-11,0.9450002790329096
2016-01-12,0.9448282892877569
2016-01-13,0.9464249771139834
2016-01-14,0.946722680877515
2016-01-15,0.9476455111079466
2016-01-19,0.9470588636373953
2016-01-20,0.9450031670866466
2016-01-21,0.9449923129576641
2016-01-22,0.9463788814865856
2016-01-25,0.9474549491718806
2016-01-26,0.9472354879908432
2016-01-27,0.947061047743878
2016-01-28,0.9470669093718448
2016-01-29,0.947831086365793
2016-02-01,0.947767321782862
2016-02-02,0.9485323041805791
2016-02-03,0.9480895820941113
2016-02-04,0.9480164980704548
2016-02-05,0.9486111309323086
2016-02-08,0.9490410017068521
2016-02-09,0.9490319357783232
2016-02-10,0.9487433682991203
2016-02-11,0.9483379239379277
2016-02-12,0.9487823187445567
2016-02-16,0.9493846640647386
2016-02-17,0.9498956807284838
2016-02-18,0.9498377671514201
2016-02-19,0.9497140754596454
2016-02-22,0.9499652140608907
2016-02-23,0.9500516993708357
2016-02-24,0.9501878818089566
2016-02-25,0.9502574879745864
2016-02-26,0.9499028356841412
2016-02-29,0.9497443711553222
2016-03-01,0.9504132006980361
2016-03-02,0.9501064508641187
2016-03-03,0.9495532674357287
2016-03-04,0.9495021362176242
2016-03-07,0.9483548752713745
2016-03-08,0.9483484605966794
2016-03-09,0.9485357386477072
2016-03-10,0.9482784284411994
2016-03-11,0.9488481030661992
2016-03-14,0.9489865900854216
2016-03-15,0.9480422210238846
2016-03-16,0.9484439633318714
2016-03-17,0.9475421174687444
2016-03-18,0.9474316702079825
2016-03-21,0.9474543226954785
2016-03-22,0.9469525334484024
2016-03-23,0.9464968929192499
2016-03-24,0.9464579953308275
2016-03-28,0.9462136638221915
2016-03-29,0.9455164336799058
2016-03-30,0.9455601996841507
2016-03-31,0.9454274587632663
2016-04-01,0.9453464874368863
2016-04-04,0.945371294941739
2016-04-05,0.945600142713137
2016-04-06,0.9461193721179064
2016-04-07,0.9463909455942318
2016-04-08,0.9464776407211786
2016-04-11,0.946554151581971
2016-04-12,0.9465967283994388
2016-04-13,0.9464730400950138
2016-04-14,0.9461848890721575
2016-04-15,0.9459204205040711
2016-04-18,0.9460612479512379
2016-04-19,0.9458704163175333
2016-04-20,0.9458681474359527
2016-04-21,0.9461805954353673
2016-04-22,0.9447778876682917
2016-04-25,0.944837621434245
2016-04-26,0.9440750295327522
2016-04-27,0.9436767575077178
2016-04-28,0.9439065532635631
2016-04-29,0.9439478558522028
2016-05-02,0.9437593504251154
2016-05-03,0.9441666937287602
2016-05-04,0.94421366349339
2016-05-05,0.9441622613402613
2016-05-06,0.9443467890619187
2016-05-09,0.9443264872135329
2016-05-10,0.9444848797103383
2016-05-11,0.9444600559521704
2016-05-12,0.9443666798612457
2016-05-13,0.9444728038234328
2016-05-16,0.9446950712127894
2016-05-17,0.9448572359339719
2016-05-18,0.944839871874069
2016-05-19,0.9448969672083996
2016-05-20,0.94458063283402
2016-05-23,0.9443795980569697
2016-05-24,0.9448034306683165
2016-05-25,0.9448143731141521
2016-05-26,0.9447782555610374
2016-05-27,0.944817798467033
2016-05-31,0.9449542428668571
2016-06-01,0.9446281290739885
2016-06-02,0.9449935800331262
2016-06-03,0.9449842553319036
2016-06-06,0.944908822777434
2016-06-07,0.9445621980144803
2016-06-08,0.9444555925904209
2016-06-09,0.944467000619381
2016-06-10,0.9446598608173926
2016-06-13,0.9447525546481961
2016-06-14,0.944790011492825
2016-06-15,0.9444864300496134
2016-06-16,0.9445711920943329
2016-06-17,0.9443298721102151
2016-06-20,0.9443500268180215
2016-06-21,0.9440939775917886
2016-06-22,0.9441231658213171
2016-06-23,0.9445645939515078
2016-06-24,0.9459855647525562
2016-06-27,0.9462917251652309
2016-06-28,0.9467927608847437
2016-06-29,0.947461247177508
2016-06-30,0.947738435643975
2016-07-01,0.9478836935354441
2016-07-05,0.9474715732554301
2016-07-06,0.9475345397707712
2016-07-07,0.9471616281254007
2016-07-08,0.9472360665553983
2016-07-11,0.9470710933368095
2016-07-12,0.9471511852453103
2016-07-13,0.9471391750488225
2016-07-14,0.9478357674570358
2016-07-15,0.948004583313959
2016-07-18,0.9479954320276133
2016-07-19,0.9483959977031289
2016-07-20,0.9484133196577412
2016-07-21,0.948262036454136
2016-07-22,0.94820598622943
2016-07-25,0.9481731157238511
2016-07-26,0.9481056882350417
2016-07-27,0.9479434348202935
2016-07-28,0.9481356270007458
2016-07-29,0.9481557818713638
2016-08-01,0.9479895054418268
2016-08-02,0.9480395883572628
2016-08-03,0.9479223561905086
2016-08-04,0.947995405432718
2016-08-05,0.9479029886903548
2016-08-08,0.9477885032544943
2016-08-09,0.947827265554247
2016-08-10,0.9478146897075076
2016-08-11,0.9478746296794438
2016-08-12,0.9478338292287641
2016-08-15,0.947755218675802
2016-08-16,0.9477083250713322
2016-08-17,0.9467285447497722
2016-08-18,0.9487316211425117
2016-08-19,0.9466303113924666
2016-08-22,0.9470670520639557
2016-08-23,0.9475760461375295
2016-08-24,0.9474088305479916
2016-08-25,0.9475373214099745
2016-08-26,0.9478099762268297
2016-08-29,0.946763997251318
2016-08-30,0.9466219208308535
2016-08-31,0.9467073032878887
2016-09-01,0.9470217230801273
2016-09-02,0.9462962910531778
2016-09-06,0.9461158180034853
2016-09-07,0.945989116011973
2016-09-08,0.9459492220930975
2016-09-09,0.9472579867854051
2016-09-12,0.947391105461206
2016-09-13,0.9474989856556101
2016-09-14,0.9476463565203683
2016-09-15,0.9476531527452202
2016-09-16,0.947836656415968
2016-09-19,0.947070442685656
2016-09-20,0.9469647539444863
2016-09-21,0.9471620417731332
2016-09-22,0.947598560547308
2016-09-23,0.946318442836428
2016-09-26,0.9467694684192223
