Date,y_^GSPC,y_^IXIC,y_^RUT,ymmu_^GSPC,ymmu_^IXIC,ymmu_^RUT,sigma_^GSPC,sigma_^IXIC,sigma_^RUT,FTI,FTIdma,FTIpctrank,MSI,MSIdma,CSI,CSIdma,AR
2012-06-12,0.0116507371473095,0.0118659401872711,0.0140078286500242,,,,,,,,,,,,,,
2012-06-13,-0.0070232509559875,-0.0086033619817238,-0.0120153166153024,,,,,,,,,,,,,,
2012-06-14,0.0108146527822456,0.0062867761158116,0.0132380205587834,,,,,,,,,,,,,,
2012-06-15,0.0103378154290596,0.0128581546218464,0.0117794949135636,,,,,,,,,,,,,,
2012-06-18,0.001444746601191,0.0078425330388258,0.0015687677762359,,,,,,,,,,,,,,
2012-06-19,0.0098156954180652,0.0118915393794829,0.0179927806710082,,,,,,,,,,,,,,
2012-06-20,-0.0016863570122068,0.0002354941715192,-0.0030263404307796,,,,,,,,,,,,,,
2012-06-21,-0.0222616770390134,-0.0243511626099307,-0.0245137057615771,,,,,,,,,,,,,,
2012-06-22,0.0071746042621787,0.0116574969517539,0.0135062116076363,,,,,,,,,,,,,,
2012-06-25,-0.0159548534977054,-0.0194508443743378,-0.0171060802800203,,,,,,,,,,,,,,
2012-06-26,0.0047727214863713,0.006311402402928,0.004095019053959,,,,,,,,,,,,,,
2012-06-27,0.0089849055214854,0.007449040780207,0.014666244564423,,,,,,,,,,,,,,
2012-06-28,-0.002109799583246,-0.0089833748977165,-0.0004508600308414,,,,,,,,,,,,,,
2012-06-29,0.0249202387766662,0.0300264464472508,0.0291278082708381,,,,,,,,,,,,,,
2012-07-02,0.0024593113157624,0.0055126595361074,0.0118348536895966,,,,,,,,,,,,,,
2012-07-03,0.0062321108631679,0.0084202511565374,0.0130578851908422,,,,,,,,,,,,,,
2012-07-05,-0.0046870230309741,1.3453624045256518e-05,-0.0012950647793386,,,,,,,,,,,,,,
2012-07-06,-0.0094326494671396,-0.0130337612512621,-0.012588207087509,,,,,,,,,,,,,,
2012-07-09,-0.0016388318166757,-0.0018928954001993,-0.0028991585264026,,,,,,,,,,,,,,
2012-07-10,-0.0081259264982284,-0.0100416953615471,-0.0119657120140138,,,,,,,,,,,,,,
2012-07-11,-1.4923577632885989e-05,-0.004944336884494,-0.0036595611090365,,,,,,,,,,,,,,
2012-07-12,-0.0049870972826125,-0.0075450796784828,-0.003332257864711,,,,,,,,,,,,,,
2012-07-13,0.0164973623498927,0.0147513005631898,0.01439932522922,,,,,,,,,,,,,,
2012-07-16,-0.0023143137285598,-0.0039642937396694,-0.0054058317115508,,,,,,,,,,,,,,
2012-07-17,0.0074096725778898,0.0045220466841611,0.0035021705075595,,,,,,,,,,,,,,
2012-07-18,0.0066804909237472,0.011188869622646,0.0070173059802389,,,,,,,,,,,,,,
2012-07-19,0.0027170998915686,0.0079181009699749,-0.0035898127558215,,,,,,,,,,,,,,
2012-07-20,-0.0100616599136069,-0.0136888819085032,-0.0132515615259602,,,,,,,,,,,,,,
2012-07-23,-0.0089090560696936,-0.0120159114954571,-0.0159688126489608,,,,,,,,,,,,,,
2012-07-24,-0.009040932945028,-0.009397406026362,-0.0143150905951636,,,,,,,,,,,,,,
2012-07-25,-0.0003138614573022,-0.0030562454042264,0.0020319082495523,,,,,,,,,,,,,,
2012-07-26,0.0165409746993496,0.0136673895324483,0.0101389398522337,,,,,,,,,,,,,,
2012-07-27,0.0190805655793353,0.0224108140985483,0.0243080323307025,,,,,,,,,,,,,,
2012-07-30,-0.0004833595887074,-0.004141185574485,-0.0055527423494424,,,,,,,,,,,,,,
2012-07-31,-0.0043168283608459,-0.0021454213979077,-0.0058617127116169,,,,,,,,,,,,,,
2012-08-01,-0.0028999798130677,-0.0065691196064142,-0.020090473872906,,,,,,,,,,,,,,
2012-08-02,-0.007503669467536,-0.003575065336363,-0.003280937430595,,,,,,,,,,,,,,
2012-08-03,0.019040285885989,0.0199774835888453,0.0258652166462236,,,,,,,,,,,,,,
2012-08-06,0.0023292692665812,0.0074160215943415,0.0074446977254867,,,,,,,,,,,,,,
2012-08-07,0.0051067580075947,0.0086792565914444,0.0087997123237464,,,,,,,,,,,,,,
2012-08-08,0.0006208264404641,-0.0015286211089599,-0.0014726004834278,,,,,,,,,,,,,,
2012-08-09,0.0004136855394443,0.0024540946710254,0.0034243793260029,,,,,,,,,,,,,,
2012-08-10,0.0021884418179392,0.0007355017235439,-0.0016814504671101,,,,,,,,,,,,,,
2012-08-13,-0.0012519007957618,0.0005494832764008,-0.0025700175783993,,,,,,,,,,,,,,
2012-08-14,-0.0001281464005684,-0.0018329205519569,-0.0032645628881449,,,,,,,,,,,,,,
2012-08-15,0.0011396405267545,0.0046238129726361,0.009261124432276,,,,,,,,,,,,,,
2012-08-16,0.0071005103133532,0.0103796397960511,0.0109666118134967,,,,,,,,,,,,,,
2012-08-17,0.0018721339981915,0.0046369651842552,0.0083755564218241,,,,,,,,,,,,,,
2012-08-20,-2.117482946295545e-05,-0.0001235546310252,-0.0041225101201675,,,,,,,,,,,,,,
2012-08-21,-0.0034975361359129,-0.0029094084231973,-0.0014084633382419,,,,,,,,,,,,,,
2012-08-22,0.0002264032488046,0.0020897843968123,-0.0034340510244214,,,,,,,,,,,,,,
2012-08-23,-0.0080722426465825,-0.0065947287921159,-0.0080732469950574,,,,,,,,,,,,,,
2012-08-24,0.0064547309082079,0.005367831677131,0.0039578194062113,,,,,,,,,,,,,,
2012-08-27,-0.0004890148137838,0.0011075357925092,0.001495349632355,,,,,,,,,,,,,,
2012-08-28,-0.0008081822874276,0.0012852935377198,0.0047877650122454,,,,,,,,,,,,,,
2012-08-29,0.0008443492265819,0.0013161731248856,0.0043719573494487,,,,,,,,,,,,,,
2012-08-30,-0.0078058049627105,-0.0105413756004688,-0.0112491586434141,,,,,,,,,,,,,,
2012-08-31,0.0050732955705157,0.0059861384762189,0.0042664376540049,,,,,,,,,,,,,,
2012-09-04,-0.0011659590635981,0.002641083600509,0.012375460183748,,,,,,,,,,,,,,
2012-09-05,-0.0010676612969652,-0.0018829027570758,-0.0011069089978263,,,,,,,,,,,,,,
2012-09-06,0.0204355404636695,0.0216794347317355,0.0203597434773845,,,,,,,,,,,,,,
2012-09-07,0.0040499740579702,0.0001944834890681,0.0051554475342037,,,,,,,,,,,,,,
2012-09-10,-0.0061478299352235,-0.0103302182586509,-0.0034431053543571,,,,,,,,,,,,,,
2012-09-11,0.003134955829505,0.0001643062101455,0.0030379782548848,,,,,,,,,,,,,,
2012-09-12,0.0020926922328896,0.0031502447084044,0.0038008507601521,,,,,,,,,,,,,,
2012-09-13,0.0163097473721778,0.0133320121471778,0.0130159031422214,,,,,,,,,,,,,,
2012-09-14,0.0039589513185271,0.0089104521950631,0.0100219795575142,,,,,,,,,,,,,,
2012-09-17,-0.0031246908205044,-0.0016583267255604,-0.0067075144108822,,,,,,,,,,,,,,
2012-09-18,-0.0012797755200721,-0.000273659445068,-0.0022936682760315,,,,,,,,,,,,,,
2012-09-19,0.0011855539585148,0.0015167940982165,-0.0009918845100559,,,,,,,,,,,,,,
2012-09-20,-0.0005407337436069,-0.002092664535749,-0.0053382945904449,,,,,,,,,,,,,,
2012-09-21,-7.531901909729743e-05,0.0012594617215575,0.0046975372621878,,,,,,,,,,,,,,
2012-09-24,-0.0022326539815202,-0.0060315009862483,-0.0043833502322518,,,,,,,,,,,,,,
2012-09-25,-0.0105018557847808,-0.0136200711308915,-0.0148398780214107,,,,,,,,,,,,,,
2012-09-26,-0.0057367349435899,-0.0077075402447975,-0.0061850539512903,,,,,,,,,,,,,,
2012-09-27,0.0096489818346607,0.0138669383461458,0.0115237315313814,,,,,,,,,,,,,,
2012-09-28,-0.004477753072888,-0.0064943303428196,-0.007219534318402,,,,,,,,,,,,,,
2012-10-01,0.002651506710448,-0.0008664158899687,0.0034151117199523,,,,,,,,,,,,,,
2012-10-02,0.0008722869484341,0.0020908774620347,0.0002380219295408,,,,,,,,,,,,,,
2012-10-03,0.0036244096381636,0.0048685084858122,-0.0020582508817859,,,,,,,,,,,,,,
2012-10-04,0.0071744355576195,0.0045387357729407,0.0069982533109522,,,,,,,,,,,,,,
2012-10-05,-0.0003215893631269,-0.0042134269671109,-0.0021192671648139,,,,,,,,,,,,,,
2012-10-08,-0.0034567355331607,-0.0076015305818213,-0.0052796576944806,,,,,,,,,,,,,,
2012-10-09,-0.0098909418123519,-0.0152071832023787,-0.0125117669998978,,,,,,,,,,,,,,
2012-10-10,-0.0061880303548158,-0.0043197075875542,-0.001413159404661,,,,,,,,,,,,,,
2012-10-11,0.0001953895230313,-0.0007766343461019,0.0036649885659207,,,,,,,,,,,,,,
2012-10-12,-0.0029661372528556,-0.0017379771300848,-0.0080623806372818,,,,,,,,,,,,,,
2012-10-15,0.0080779225240277,0.0065930020631703,0.006305510056092,,,,,,,,,,,,,,
2012-10-16,0.0102699332784914,0.0120717422147496,0.0086443870324983,,,,,,,,,,,,,,
2012-10-17,0.0041170580193066,0.0009513168858275,0.0084745967025205,,,,,,,,,,,,,,
2012-10-18,-0.002443729097514,-0.0100672650607072,-0.0064093722272224,,,,,,,,,,,,,,
2012-10-19,-0.0165713045551927,-0.0218850772845393,-0.0192564927503982,,,,,,,,,,,,,,
2012-10-22,0.0004395822665308,0.0037728799075948,-0.0005846290727771,,,,,,,,,,,,,,
2012-10-23,-0.0144439062876063,-0.0087836763971389,-0.0052649627326419,,,,,,,,,,,,,,
2012-10-24,-0.0030853828766044,-0.0029293185262639,-0.0031242192536526,,,,,,,,,,,,,,
2012-10-25,0.0029955426464063,0.0014824315283259,0.0038960029681545,,,,,,,,,,,,,,
2012-10-26,-0.0007289817322603,0.0006127797652355,-0.004370616895041,,,,,,,,,,,,,,
2012-10-31,0.0001558796992584,-0.0035877343591115,0.0067383713110975,,,,,,,,,,,,,,
2012-11-01,0.010926475234507,0.0143858816436668,0.0111391977022339,,,,,,,,,,,,,,
2012-11-02,-0.0093794541633271,-0.0125594110863185,-0.0162831199689401,,,,,,,,,,,,,,
2012-11-05,0.0021638090082058,0.0058783587522157,0.0063484447378396,,,,,,,,,,,,,,
2012-11-06,0.0078531848821818,0.0040904702168791,0.007443244728313,,,,,,,,,,,,,,
2012-11-07,-0.0237050000380297,-0.0247814173211752,-0.02558014963238,,,,,,,,,,,,,,
2012-11-08,-0.0122048426162838,-0.0142001506091692,-0.0135111555378334,,,,,,,,,,,,,,
2012-11-09,0.0016986924259887,0.0032083516296725,0.001726195520751,,,,,,,,,,,,,,
2012-11-12,0.0001304878893526,-0.0002134750135061,-0.0015848780341002,,,,,,,,,,,,,,
2012-11-13,-0.0039854205221913,-0.0070104527578118,-0.0059841765036796,,,,,,,,,,,,,,
2012-11-14,-0.0138520357188847,-0.0128575761785504,-0.020037765507297,,,,,,,,,,,,,,
2012-11-15,-0.0015935449138314,-0.0034670796380337,-0.0048112153124038,,,,,,,,,,,,,,
2012-11-16,0.0048399496359483,0.0057068326226972,0.0088372004479992,,,,,,,,,,,,,,
2012-11-19,0.0198620537610982,0.0220600491852938,0.0216158700835282,,,,,,,,,,,,,,
2012-11-20,0.0006633863793055,0.0002091387610563,0.0009457039849556,,,,,,,,,,,,,,
2012-11-21,0.0023201811250652,0.0033840247880569,0.0057570543811165,,,,,,,,,,,,,,
2012-11-23,0.0130263148426397,0.0137704970548042,0.0110223048412396,,,,,,,,,,,,,,
2012-11-26,-0.0020295818770267,0.0033469610239051,0.0022795744098773,,,,,,,,,,,,,,
2012-11-27,-0.005226587298556,-0.0030200384797993,-0.0015821973078201,,,,,,,,,,,,,,
2012-11-28,0.0078560286824322,0.008083452642746,0.0071310196786884,,,,,,,,,,,,,,
2012-11-29,0.0042696426287907,0.0067685457492538,0.0119238011149738,,,,,,,,,,,,,,
2012-11-30,0.0001625075369875,-0.0005942965525207,-0.0015549432433111,,,,,,,,,,,,,,
2012-12-03,-0.0047452248432875,-0.0026708963699183,-0.0013626571204923,,,,,,,,,,,,,,
2012-12-04,-0.0017098123935156,-0.0018353240474453,0.0016081960816887,,,,,,,,,,,,,,
2012-12-05,0.0015848622233496,-0.0076717947748663,-0.0018489022773777,,,,,,,,,,,,,,
2012-12-06,0.0033065906083264,0.0052359244762536,0.0014501614389599,,,,,,,,,,,,,,
2012-12-07,0.0029209195962771,-0.0037567634892049,0.0005841413460145,,,,,,,,,,,,,,
2012-12-10,0.0003385605486661,0.0029952323534938,0.0048524087460339,,,,,,,,,,,,,,
2012-12-11,0.0065488820784729,0.0118314568500386,0.0105656577415944,,,,,,,,,,,,,,
2012-12-12,0.0004482397633895,-0.0028091156063961,-0.0067066379854033,,,,,,,,,,,,,,
2012-12-13,-0.0063214251654488,-0.0071836466344786,-0.0062576138484211,,,,,,,,,,,,,,
2012-12-14,-0.0041354012604257,-0.0069614708425428,-0.0005459987871465,,,,,,,,,,,,,,
2012-12-17,0.0118705908533878,0.0132163100358175,0.0136570561456752,,,,,,,,,,,,,,
2012-12-18,0.0114866564215994,0.0145917525462198,0.015197607714259,,,,,,,,,,,,,,
2012-12-19,-0.0075892010397479,-0.0033294555226032,0.0002359497062076,,,,,,,,,,,,,,
2012-12-20,0.0054881094928513,0.0019806412327996,0.0054252031589789,,,,,,,,,,,,,,
2012-12-21,-0.0093786876280365,-0.0096315172312837,-0.0053607753481801,,,,,,,,,,,,,,
2012-12-24,-0.0024402965946211,-0.0027838080913963,-0.0037503452446858,,,,,,,,,,,,,,
2012-12-26,-0.0047874601946967,-0.0074487767441596,-0.0069251789350168,,,,,,,,,,,,,,
2012-12-27,-0.0012184420122794,-0.0014213286663327,-0.0017761449157306,,,,,,,,,,,,,,
2012-12-28,-0.0110499415730723,-0.0085735518716772,-0.0063291720487272,,,,,,,,,,,,,,
2012-12-31,0.0169419413342162,0.0199978887346674,0.020730682016729,,,,,,,,,,,,,,
2013-01-02,0.0254034203209558,0.0307169042990518,0.0283393277401504,,,,,,,,,,,,,,
2013-01-03,-0.002085617494613,-0.0037560940826182,-0.000938846534615,,,,,,,,,,,,,,
2013-01-04,0.0048650963153229,0.0003514978619969,0.0075063591695916,,,,,,,,,,,,,,
2013-01-07,-0.0031231161538831,-0.0009188156008009,-0.0038105403265232,,,,,,,,,,,,,,
2013-01-08,-0.003242371304872,-0.0022589316116963,-0.0012559666605036,,,,,,,,,,,,,,
2013-01-09,0.0026558659385422,0.0045280918732657,0.005499025370375,,,,,,,,,,,,,,
2013-01-10,0.0075974151192663,0.0051355204828902,0.0019669821258896,,,,,,,,,,,,,,
2013-01-11,-4.751398615232549e-05,0.0012396446346834,-0.0005333061462633,,,,,,,,,,,,,,
2013-01-14,-0.0009306715612543,-0.0026010382282321,-0.0007607479029192,,,,,,,,,,,,,,
2013-01-15,0.0011286697641588,-0.0021555639785485,0.0051130554764577,,,,,,,,,,,,,,
2013-01-16,0.0001969919103148,0.0021730915403725,-0.0025887159061098,,,,,,,,,,,,,,
2013-01-17,0.0056429221840408,0.0059213228077901,0.0091237635471019,,,,,,,,,,,,,,
2013-01-18,0.0034032703971196,-0.0004113644969706,0.0027404673183317,,,,,,,,,,,,,,
2013-01-22,0.0044281068463145,0.0027019950198492,0.0072132644819207,,,,,,,,,,,,,,
2013-01-23,0.001507477027169,0.0033373813979842,-0.0028245830422662,,,,,,,,,,,,,,
2013-01-24,6.614683421224399e-06,-0.0073850591975247,0.0038920376791176,,,,,,,,,,,,,,
2013-01-25,0.0054454816907181,0.0061749943612698,0.0056099132175126,,,,,,,,,,,,,,
2013-01-28,-0.00184962161256,0.0014573049415822,0.0016239138285314,,,,,,,,,,,,,,
2013-01-29,0.0051059951706642,-0.000202940972273,0.0006617061369105,,,,,,,,,,,,,,
2013-01-30,-0.0038996213232838,-0.0035989465674608,-0.0114624818882709,,,,,,,,,,,,,,
2013-01-31,-0.0025633010773032,-5.733863873724765e-05,0.0057754444325961,,,,,,,,,,,,,,
2013-02-01,0.0100527055696888,0.0117659728345342,0.0100987540936665,,,,,,,,,,,,,,
2013-02-04,-0.0115387448209643,-0.0150766488342364,-0.0130816316401101,,,,,,,,,,,,,,
2013-02-05,0.0104165102405513,0.0129057691719911,0.0099412208822651,,,,,,,,,,,,,,
2013-02-06,0.0005491705981217,-0.0009774615743212,0.0033802464416654,,,,,,,,,,,,,,
2013-02-07,-0.001805399358229,-0.0010573201272852,-0.0035005349760472,,,,,,,,,,,,,,
2013-02-08,0.0056579406115184,0.0090802701434362,0.0061336939477667,,,,,,,,,,,,,,
2013-02-11,-0.0006061174841773,-0.0005855332618055,-0.0007004209673638,,,,,,,,,,,,,,
2013-02-12,0.0015952722327035,-0.0017261935355967,0.004917680788476,,,,,,,,,,,,,,
2013-02-13,0.0005922630933568,0.0032606073171317,0.0033350744326614,,,,,,,,,,,,,,
2013-02-14,0.0006906716689645,0.0005568020576702,0.0034543359803027,,,,,,,,,,,,,,
2013-02-15,-0.0010450813177572,-0.0020727063816321,-0.0006603288138846,,,,,,,,,,,,,,
2013-02-19,0.0073364754717224,0.0067543407787109,0.0095867143496581,,,,,,,,,,,,,,
2013-02-20,-0.01240413795523,-0.0153038111383806,-0.0198497854077253,,,,,,,,,,,,,,
2013-02-21,-0.0063030573328013,-0.010403178725052,-0.0088669683480433,,,,,,,,,,,,,,
2013-02-22,0.0087724679218301,0.009685510162761,0.011873204893005,,,,,,,,,,,,,,
2013-02-25,-0.0183095806591523,-0.0144126064653073,-0.0221688555557079,,,,,,,,,,,,,,
2013-02-26,0.0061094639711458,0.0043000087745688,0.0046994561654913,,,,,,,,,,,,,,
2013-02-27,0.0127259940771098,0.0104197301421651,0.0109660521649357,,,,,,,,,,,,,,
2013-02-28,-0.0008640799292052,-0.0006546167465617,0.0013078099874235,,,,,,,,,,,,,,
2013-03-01,0.0023238554256483,0.0030219857050348,0.0039731702817313,,,,,,,,,,,,,,
2013-03-04,0.0046107233731609,0.0038773019554803,0.0021317899802868,,,,,,,,,,,,,,
2013-03-05,0.0095660164946995,0.0132305016382663,0.0116944100710536,,,,,,,,,,,,,,
2013-03-06,0.0010845127144845,-0.0005458110215661,0.0027604027293521,,,,,,,,,,,,,,
2013-03-07,0.0018164914425815,0.0030164041837654,0.0049571865915092,,,,,,,,,,,,,,
2013-03-08,0.0044811391226551,0.0037994081114518,0.0084851777968841,,,,,,,,,,,,,,
2013-03-11,0.0032490857396794,0.0026199230337409,1.0620440981323752e-05,,,,,,,,,,,,,,
2013-03-12,-0.0024032529493148,-0.0032433046657414,-0.0023872425509406,,,,,,,,,,,,,,
2013-03-13,0.0013140517676009,0.0008635942069536,0.0038712851877478,,,,,,,,,,,,,,
2013-03-14,0.0056029905231624,0.0042555634165843,0.0097149938266489,,,,,,,,,,,,,,
2013-03-15,-0.0016184626244926,-0.0030254910317406,-0.0006190802888921,,,,,,,,,,,,,,
2013-03-18,-0.0055103324501805,-0.0035333126793867,-0.0055433902758987,,,,,,,,,,,,,,
2013-03-19,-0.0024225306518709,-0.0026223178363837,-0.0045925217113942,,,,,,,,,,,,,,
2013-03-20,0.0066974923764198,0.007769918240754,0.0096516273603743,,,,,,,,,,,,,,
2013-03-21,-0.0082824338285554,-0.0097074369716565,-0.0084353476484105,,,,,,,,,,,,,,
2013-03-22,0.0071742563527021,0.0069508786895529,0.0024896566061123,,,,,,,,,,,,,,
2013-03-25,-0.0033400389194234,-0.0029891991284668,-0.0004438943817753,,,,,,,,,,,,,,
2013-03-26,0.0077851108025177,0.0053101509539579,0.004197316530903,,,,,,,,,,,,,,
2013-03-27,-0.0005883499068413,0.0012421411005634,0.0004421710502175,,,,,,,,,,,,,,
2013-03-28,0.0040566694944186,0.0033778388998153,0.001368062601373,,,,,,,,,,,,,,
2013-04-01,-0.0044735804606589,-0.0086763348003349,-0.0133993319192244,,,,,,,,,,,,,,
2013-04-02,0.0051722641117104,0.004843890850219,-0.0047827419758035,0.0047045171948477,0.0045937227955231,-0.0053075205588103,0.0081098512391034,0.0094327108939549,0.0102757185254632,8.553858896349675,,,0.8404666739356141,,10.177511091897218,,0.953712501917752
2013-04-03,-0.0105461287016398,-0.0111402667300334,-0.01668625283528,-0.0109416725201854,-0.0113094781230912,-0.0170945211787549,0.0081272846723679,0.0094433070884816,0.0103051493552513,3.522597351459221,,,5.998510092262551,,0.5872453821496445,,0.9537996205027772
2013-04-04,0.0040484519432537,0.0019821918284119,0.007564901879433,0.0036207597729507,0.0017971920880699,0.0070986327483446,0.0081257685719336,0.0094430243081706,0.0103044572885879,1.9507662116328428,,,0.7093406046291675,,2.7501121448597656,,0.9537849279736144
2013-04-05,-0.0042948956113281,-0.0065488384966052,-0.0025710778435967,-0.0047462182966698,-0.006766070963229,-0.0030961569763007,0.008103289613524,0.0094060109174351,0.0102445865419827,1.3897353755910262,,,0.9518437881332928,,1.4600456429058637,,0.9533462638266208
2013-04-08,0.0063027379529363,0.0057399174625396,0.0088921677898223,0.0058236881468934,0.0055159046581633,0.0083207931901135,0.0081114332546202,0.0094093914748114,0.0102561815486801,0.9111935405980528,,,1.5173127703306348,,0.600531122136075,,0.9537892849093011
2013-04-09,0.0035443321494683,0.0048444743337341,-0.0023080906949577,0.003005671261732,0.0045576881807974,-0.0029421973936672,0.0080787846199955,0.0093875462877309,0.0101899366028527,4.052552278422628,,,0.4574995242743894,,8.858046977972537,,0.9531690495252136
2013-04-10,0.0121891326051339,0.018342328145058,0.0180235430692419,0.0115333893696261,0.0179088433202991,0.0172212079935383,0.0080343793003601,0.0093819725708399,0.0101280340072124,5.132344226564579,,,8.595600476326982,,0.5970896670569431,,0.952812374006981
2013-04-11,0.0035522505198095,0.0008825269874517,0.0010146613009869,0.0029120938655016,0.0004792641565364,0.0002717248372575,0.0080249219070149,0.0093682432779758,0.0100827880211578,1.176007908784281,,,0.1350262659663965,,8.709475155574173,,0.9528836558592544
2013-04-12,-0.0028367670692315,-0.0015786995407049,-0.0044348368736257,-0.0034104591040213,-0.0019238118608713,-0.0050997771470909,0.0079843694564373,0.0093350549802459,0.0100469141589876,0.9237033145851908,,,0.482575212754237,,1.9141126402105717,,0.9524977143062888
2013-04-15,-0.0229662905844324,-0.0238121859512904,-0.0378320876425638,-0.0234980174610456,-0.0241199375936253,-0.0384065464639839,0.008080222985592,0.0094129596253065,0.0102894039332273,19.027736067700975,,,28.955507976895262,,0.6571370145840285,,0.9528062598276243
2013-04-16,0.0143072232903955,0.0149665917581844,0.0177693459372274,0.013716253119057,0.0145685152136362,0.017132801627533,0.0081267632198953,0.0094449209005379,0.0103462129210903,3.0240470647731685,,,7.970011847069253,,0.379428176870926,,0.9540125211548296
