Date,CSI
2013-04-02,10.177511091897218
2013-04-03,0.5872453821496445
2013-04-04,2.7501121448597656
2013-04-05,1.4600456429058637
2013-04-08,0.600531122136075
2013-04-09,8.858046977972537
2013-04-10,0.5970896670569431
2013-04-11,8.709475155574173
2013-04-12,1.9141126402105715
2013-04-15,0.6571370145840285
2013-04-16,0.379428176870926
2013-04-17,0.37841038500285745
2013-04-18,1.5111403092574525
2013-04-19,0.5247118899158295
2013-04-22,3.4094137996224028
2013-04-23,0.5263090595454074
2013-04-24,9.779360924756883
2013-04-25,0.7773853525365172
2013-04-26,1.2520621346846887
2013-04-29,0.44627114679368335
2013-04-30,2.920913514349068
2013-05-01,2.0142708255809825
2013-05-02,0.6340432097615316
2013-05-03,0.4494333484022516
2013-05-06,2.5874481806375873
2013-05-07,5.110399210233226
2013-05-08,1.5834482209797194
2013-05-09,2.7409531743340354
2013-05-10,1.3871651063870913
2013-05-13,5.6955465377057175
2013-05-14,1.281481980557822
2013-05-15,4.476889122493777
2013-05-16,3.073170009512464
2013-05-17,0.4949609562275366
2013-05-20,5.7385624726379945
2013-05-21,6.378744965970636
2013-05-22,0.6882350270459325
2013-05-23,7.752702176389728
2013-05-24,1.8774441363813017
2013-05-28,0.9855609712239622
2013-05-29,0.7058280544587159
2013-05-30,1.5545821153282269
2013-05-31,1.318040351941363
2013-06-03,3.019419755632521
2013-06-04,0.5008315679105686
2013-06-05,0.5235170594852523
2013-06-06,0.9216842622044084
2013-06-07,1.0882615369501067
2013-06-10,9.599074661477353
2013-06-11,0.3859091160889526
2013-06-12,0.4230240600170153
2013-06-13,0.537484057911305
2013-06-14,0.42006495786726217
2013-06-17,0.6495914638151625
2013-06-18,0.5008948193853899
2013-06-19,0.7221462061956367
2013-06-20,0.5031152181125658
2013-06-21,17.11493431584747
2013-06-24,0.5147784222182488
2013-06-25,0.5652253881578277
2013-06-26,2.68035985319978
2013-06-27,1.7119434882463214
2013-06-28,6.953514289962622
2013-07-01,1.1900894477288368
2013-07-02,0.7638108099923637
2013-07-03,7.927863576327047
2013-07-05,0.442685036772622
2013-07-08,5.274868067135529
2013-07-09,0.8000589207481665
2013-07-10,12.074176959088405
2013-07-11,0.6257822037744547
2013-07-12,3.0494337452769815
2013-07-15,4.4608508305517836
2013-07-16,0.8352731120765582
2013-07-17,0.3740298251925511
2013-07-18,6.50263351444611
2013-07-19,12.021509447637692
2013-07-22,2.28245107082657
2013-07-23,3.196599595547138
2013-07-24,3.90216996142928
2013-07-25,2.868591845388906
2013-07-26,8.041633355297694
2013-07-29,0.7976999427536832
2013-07-30,9.620547493239101
2013-07-31,15.259179333522603
2013-08-01,0.3807035427106875
2013-08-02,9.305650340067022
2013-08-05,12.288041419212819
2013-08-06,0.5679122144176961
2013-08-07,1.0266119620004441
2013-08-08,0.35498409233769934
2013-08-09,1.6719103902878019
2013-08-12,11.425470891453587
2013-08-13,8.347880253720158
2013-08-14,0.7024943511446743
2013-08-15,0.3780541204075359
2013-08-16,2.2623258375723214
2013-08-19,1.4112084362275454
2013-08-20,2.5329366161092697
2013-08-21,0.8859778441632316
2013-08-22,0.5230326139687745
2013-08-23,2.4290285594620737
2013-08-26,7.55258202770816
2013-08-27,0.48016790817009075
2013-08-28,1.2287700541270143
2013-08-29,3.4870007801933096
2013-08-30,2.2992551059188626
2013-09-03,0.841094634331727
2013-09-04,0.46570360486167856
2013-09-05,2.814302649930869
2013-09-06,4.586360293071512
2013-09-09,0.47363708434112084
2013-09-10,0.6395841189102687
2013-09-11,16.31783001199917
2013-09-12,1.2149112314283081
2013-09-13,2.551773779194328
2013-09-16,13.093994142257339
2013-09-17,1.191966663522542
2013-09-18,0.8731303783125077
2013-09-19,8.92462076483602
2013-09-20,2.6160209193530157
2013-09-23,3.0448628979117482
2013-09-24,12.003778368683683
2013-09-25,1.223872219346601
2013-09-26,1.9564384191845439
2013-09-27,1.6962876788823504
2013-09-30,3.7550401729889105
2013-10-01,0.65973848304878
2013-10-02,2.9024498690713436
2013-10-03,0.3761451209739128
2013-10-04,0.678283212045724
2013-10-07,0.369156052006537
2013-10-08,0.7475012116247063
2013-10-09,5.759101640861939
2013-10-10,0.378348397482521
2013-10-11,1.0290807543343958
2013-10-14,0.7638682807016408
2013-10-15,0.6841437717880695
2013-10-16,0.7654275047453103
2013-10-17,0.5503508713176666
2013-10-18,1.4286496053999027
2013-10-21,7.3416093806069584
2013-10-22,5.27150931312203
2013-10-23,0.5801166605428398
2013-10-24,1.216852151554635
2013-10-25,7.580198372721097
2013-10-28,8.920486907488415
2013-10-29,4.117128772895513
2013-10-30,1.593120183827468
2013-10-31,0.6200362645598478
2013-11-01,10.402443635775185
2013-11-04,3.1456357538726523
2013-11-05,4.4349312353787935
2013-11-06,10.95349174268699
2013-11-07,0.5411116610519354
2013-11-08,0.3792182170583917
2013-11-11,6.767543671619344
2013-11-12,3.6572299528970262
2013-11-13,0.7120030109031464
2013-11-14,10.305377101096356
2013-11-15,1.0826528599992469
2013-11-18,1.35275459288357
2013-11-19,0.932010239654888
2013-11-20,1.223551199126576
2013-11-21,0.8960376779395521
2013-11-22,0.6745669342404437
2013-11-25,4.280476168468611
2013-11-26,5.788913194091098
2013-11-27,2.5733058003863616
2013-11-29,15.00053799719263
2013-12-02,2.1976409199367932
2013-12-03,0.8189289344520813
2013-12-04,2.1086265244281774
2013-12-05,4.660231098922586
2013-12-06,1.6968472284392568
2013-12-09,9.300678402558692
2013-12-10,1.8684761629759923
2013-12-11,0.38240622287332704
2013-12-12,5.019249894762452
