Date,CSI
2013-04-29,2.7647900009166735
2013-04-30,2.4019601220392657
2013-05-01,2.4733113942108327
2013-05-02,2.367507947455921
2013-05-03,2.3169773327307404
2013-05-06,2.416323185655816
2013-05-07,2.2289407972688506
2013-05-08,2.2782587249649895
2013-05-09,1.9798326259029824
2013-05-10,1.9534852492118087
2013-05-13,2.205405725367893
2013-05-14,2.250508415552238
2013-05-15,2.455432352426784
2013-05-16,2.533533837439534
2013-05-17,2.5320462907551198
2013-05-20,2.6485037244058995
2013-05-21,2.941125519727161
2013-05-22,2.486569224841613
2013-05-23,2.8353350660342738
2013-05-24,2.8666041661191044
2013-05-28,2.8935686573406185
2013-05-29,2.782814384346101
2013-05-30,2.7598299488334628
2013-05-31,2.7940298059424546
2013-06-03,2.922529126303968
2013-06-04,2.818198295667617
2013-06-05,2.5888541881302185
2013-06-06,2.555765990191453
2013-06-07,2.4731314083222564
2013-06-10,2.8837268860767695
2013-06-11,2.618245014995931
2013-06-12,2.5753221189688906
2013-06-13,2.3783518657397673
2013-06-14,2.245696613157507
2013-06-17,2.2534281385368886
2013-06-18,1.991544755874258
2013-06-19,1.7087148178855085
2013-06-20,1.6994588274388398
2013-06-21,2.167570434411727
2013-06-24,2.099437148703575
2013-06-25,2.0784203695502677
2013-06-26,2.177146959487321
2013-06-27,2.185015028133226
2013-06-28,2.466788725034289
2013-07-01,2.375322209639104
2013-07-02,2.388471171743194
2013-07-03,2.758688497585284
2013-07-05,2.734738536313695
2013-07-08,2.9440688628229656
2013-07-09,2.5041180757865065
2013-07-10,3.088531467936479
2013-07-11,3.0986693751243513
2013-07-12,3.224266859492635
2013-07-15,3.4263061531268604
2013-07-16,3.435590235539931
2013-07-17,3.4292469858302885
2013-07-18,3.7182713512428123
2013-07-19,4.294191062719069
2013-07-22,3.552566900468024
2013-07-23,3.686657959134468
2013-07-24,3.853505187798041
2013-07-25,3.862916787407497
2013-07-26,4.179401280760066
2013-07-29,3.8716105633996185
2013-07-30,4.293133465675131
2013-07-31,5.017901891851644
2013-08-01,4.640543890170826
2013-08-02,5.083692155335546
2013-08-05,5.43435082293941
2013-08-06,5.422743487622887
2013-08-07,4.870365237768488
2013-08-08,4.856825332196651
2013-08-09,4.787949164447192
2013-08-12,5.136180167492283
2013-08-13,5.511810524574463
2013-08-14,5.528233750872068
2013-08-15,5.22200478117014
2013-08-16,4.734045600666871
2013-08-19,4.69048346893692
2013-08-20,4.657300319965026
2013-08-21,4.506490714101724
2013-08-22,4.389212752530717
2013-08-23,4.108582512738936
2013-08-26,4.446326616986661
2013-08-27,3.98930763773321
2013-08-28,3.28778717376343
2013-08-29,3.443102035637562
2013-08-30,3.092782273930154
2013-09-03,2.5204349346860986
2013-09-04,2.515324504208298
2013-09-05,2.604709038604819
2013-09-06,2.81627784864151
2013-09-09,2.756364183344176
2013-09-10,2.21706984471701
2013-09-11,2.6155673326309605
2013-09-12,2.641188176645142
2013-09-13,2.749874159584482
2013-09-16,3.2914575748187334
2013-09-17,3.280495486183483
2013-09-18,3.197505174293645
2013-09-19,3.599437320327284
2013-09-20,3.7040867355964964
2013-09-23,3.7348784525189793
2013-09-24,3.9574382695677555
2013-09-25,3.9946234851265814
2013-09-26,4.031006903379458
2013-09-27,3.94147124831391
2013-09-30,4.014260501667413
2013-10-01,4.005192694103265
2013-10-02,4.127030007313748
2013-10-03,4.005122130865901
2013-10-04,3.8097182768146105
2013-10-07,3.8044942251978817
2013-10-08,3.809890079833604
2013-10-09,3.2819536612767424
2013-10-10,3.240125519579453
2013-10-11,3.163990868336456
2013-10-14,2.5474845752586712
2013-10-15,2.5220934306719474
2013-10-16,2.5167082869935875
2013-10-17,2.09799479231767
2013-10-18,2.0386262266200146
2013-10-21,2.2534635507547747
2013-10-22,1.9168500979766923
2013-10-23,1.884662320036504
2013-10-24,1.8476830066550085
2013-10-25,2.141878541346946
2013-10-28,2.4001508780719214
2013-10-29,2.573020392564258
2013-10-30,2.507553908302064
2013-10-31,2.519748465481361
2013-11-01,3.0059564866678334
2013-11-04,3.1447804717611394
2013-11-05,3.329151972948844
2013-11-06,3.5888714780400965
2013-11-07,3.597009641218567
2013-11-08,3.564516514354767
2013-11-11,3.864700283900652
2013-11-12,4.0133545929561
2013-11-13,4.010683368263992
2013-11-14,4.498434679752926
2013-11-15,4.481134842482893
2013-11-18,4.181692103096724
2013-11-19,3.964717149423367
2013-11-20,3.9968888763525543
2013-11-21,3.980848152671799
2013-11-22,3.635566580747767
2013-11-25,3.4035660437967765
2013-11-26,3.4871552648565562
2013-11-27,3.5361645456845006
2013-11-29,4.2551896323161404
2013-12-02,3.84494949652422
2013-12-03,3.728614155553192
2013-12-04,3.612298920005661
2013-12-05,3.297635887817441
2013-12-06,3.3554226661868065
2013-12-09,3.8014956754618217
2013-12-10,3.556542300029654
2013-12-11,3.3928011135284692
2013-12-12,3.6081634577214343
2013-12-13,3.592301390266951
2013-12-16,3.5730940763494203
2013-12-17,3.597984081384175
2013-12-18,3.611833990722913
2013-12-19,3.674523954153597
2013-12-20,3.731072993456627
2013-12-23,3.768432622324363
2013-12-24,3.7742781880021936
2013-12-26,3.7925009555554134
2013-12-27,3.7778712597111714
