Date,,^GSPC,^IXIC,^RUT
2015-03-20,^RUT,6.27444686365879e-05,8.008610464949005e-05,0.00010371972946887609
2015-03-23,^GSPC,5.5613965531072044e-05,6.082447582679576e-05,6.276713459926007e-05
2015-03-23,^IXIC,6.082447582679576e-05,7.748923798492158e-05,8.011349249430624e-05
2015-03-23,^RUT,6.276713459926007e-05,8.011349249430624e-05,0.00010372968078542796
2015-03-24,^GSPC,5.5565000108918666e-05,6.047611162683148e-05,6.22145338526271e-05
2015-03-24,^IXIC,6.047611162683148e-05,7.66409162894592e-05,7.895385461950381e-05
2015-03-24,^RUT,6.22145338526271e-05,7.895385461950381e-05,0.00010220650634305463
2015-03-25,^GSPC,5.645134482618756e-05,6.189153004693794e-05,6.361582820902775e-05
2015-03-25,^IXIC,6.189153004693794e-05,7.888118468289573e-05,8.119073317318632e-05
2015-03-25,^RUT,6.361582820902775e-05,8.119073317318632e-05,0.0001044218885133211
2015-03-26,^GSPC,5.6412847444863444e-05,6.192284252247764e-05,6.363668256888006e-05
2015-03-26,^IXIC,6.192284252247764e-05,7.892623243347597e-05,8.121557401131698e-05
2015-03-26,^RUT,6.363668256888006e-05,8.121557401131698e-05,0.0001044353730017832
2015-03-27,^GSPC,5.620208978288815e-05,6.166893922446397e-05,6.314148802967454e-05
2015-03-27,^IXIC,6.166893922446397e-05,7.864818478823507e-05,8.063907680301437e-05
2015-03-27,^RUT,6.314148802967454e-05,8.063907680301437e-05,0.00010328634239598636
2015-03-30,^GSPC,5.658679297950175e-05,6.176394359616397e-05,6.344614536893586e-05
2015-03-30,^IXIC,6.176394359616397e-05,7.811818599746584e-05,8.040835292060265e-05
2015-03-30,^RUT,6.344614536893586e-05,8.040835292060265e-05,0.00010335847002198563
2015-03-31,^GSPC,5.6903128700045217e-05,6.212090983662823e-05,6.357234247855744e-05
2015-03-31,^IXIC,6.212090983662823e-05,7.851376738096469e-05,8.056229610009548e-05
2015-03-31,^RUT,6.357234247855744e-05,8.056229610009548e-05,0.00010339041427782279
2015-04-01,^GSPC,5.696986169263034e-05,6.214642524463382e-05,6.353082204949316e-05
2015-04-01,^IXIC,6.214642524463382e-05,7.823273744852696e-05,8.019371928100202e-05
2015-04-01,^RUT,6.353082204949316e-05,8.019371928100202e-05,0.00010298844720366693
2015-04-02,^GSPC,5.633609961852623e-05,6.0771650022501386e-05,6.232772175249454e-05
2015-04-02,^IXIC,6.0771650022501386e-05,7.538930688591703e-05,7.765514286719659e-05
2015-04-02,^RUT,6.232772175249454e-05,7.765514286719659e-05,0.00010074110068898223
2015-04-06,^GSPC,5.598130818138899e-05,6.0348643813686925e-05,6.170576415911932e-05
2015-04-06,^IXIC,6.0348643813686925e-05,7.489457504653404e-05,7.695155166553071e-05
2015-04-06,^RUT,6.170576415911932e-05,7.695155166553071e-05,9.980073163677295e-05
2015-04-07,^GSPC,5.596509491847629e-05,6.027486838880653e-05,6.167725654416841e-05
2015-04-07,^IXIC,6.027486838880653e-05,7.469527502611952e-05,7.679817094865828e-05
2015-04-07,^RUT,6.167725654416841e-05,7.679817094865828e-05,9.975471176510281e-05
2015-04-08,^GSPC,5.554627095600852e-05,5.964895001474926e-05,6.118032746567027e-05
2015-04-08,^IXIC,5.964895001474926e-05,7.382849529736894e-05,7.612743856798013e-05
2015-04-08,^RUT,6.118032746567027e-05,7.612743856798013e-05,9.924045712179971e-05
2015-04-09,^GSPC,5.377194135656328e-05,5.698093632805052e-05,5.869855218146567e-05
2015-04-09,^IXIC,5.698093632805052e-05,6.983116092542961e-05,7.246178459788724e-05
2015-04-09,^RUT,5.869855218146567e-05,7.246178459788724e-05,9.607097360182953e-05
2015-04-10,^GSPC,5.34503999414873e-05,5.646590702954096e-05,5.816916862494531e-05
2015-04-10,^IXIC,5.646590702954096e-05,6.90565064134382e-05,7.165977615628064e-05
2015-04-10,^RUT,5.816916862494531e-05,7.165977615628064e-05,9.524134873921682e-05
2015-04-13,^GSPC,5.332385396122907e-05,5.636888286003537e-05,5.807662854092151e-05
2015-04-13,^IXIC,5.636888286003537e-05,6.898704312199894e-05,7.160148474085868e-05
2015-04-13,^RUT,5.807662854092151e-05,7.160148474085868e-05,9.520621213135378e-05
2015-04-14,^GSPC,5.317384214441019e-05,5.63065267840208e-05,5.799451923139434e-05
2015-04-14,^IXIC,5.63065267840208e-05,6.900967488680259e-05,7.15855774570536e-05
2015-04-14,^RUT,5.799451923139434e-05,7.15855774570536e-05,9.516810944430858e-05
2015-04-15,^GSPC,5.2861225853629026e-05,5.5934512920018806e-05,5.7713786389562e-05
2015-04-15,^IXIC,5.5934512920018806e-05,6.856753003103596e-05,7.125575956342913e-05
2015-04-15,^RUT,5.7713786389562e-05,7.125575956342913e-05,9.494878880643026e-05
2015-04-16,^GSPC,5.286505531360619e-05,5.593738157856413e-05,5.770970014952113e-05
2015-04-16,^IXIC,5.593738157856413e-05,6.856823985635515e-05,7.12421533340325e-05
2015-04-16,^RUT,5.770970014952113e-05,7.12421533340325e-05,9.487587712309764e-05
2015-04-17,^GSPC,5.337991348361852e-05,5.66200401214559e-05,5.8468776182980725e-05
2015-04-17,^IXIC,5.66200401214559e-05,6.946812822222211e-05,7.225496263057176e-05
2015-04-17,^RUT,5.8468776182980725e-05,7.225496263057176e-05,9.598737435696982e-05
2015-04-20,^GSPC,5.3636142951413605e-05,5.691178717573766e-05,5.86580980897473e-05
2015-04-20,^IXIC,5.691178717573766e-05,6.972395900598123e-05,7.233425567755472e-05
2015-04-20,^RUT,5.86580980897473e-05,7.233425567755472e-05,9.588406005533891e-05
2015-04-21,^GSPC,5.3622491494297764e-05,5.6789435985230606e-05,5.858200537940309e-05
2015-04-21,^IXIC,5.6789435985230606e-05,6.943201271534312e-05,7.203684573808681e-05
2015-04-21,^RUT,5.858200537940309e-05,7.203684573808681e-05,9.56437277906086e-05
2015-04-22,^GSPC,5.3701579649852924e-05,5.683048320696262e-05,5.860728289782981e-05
2015-04-22,^IXIC,5.683048320696262e-05,6.940161180453587e-05,7.209464006595426e-05
2015-04-22,^RUT,5.860728289782981e-05,7.209464006595426e-05,9.561320545854091e-05
2015-04-23,^GSPC,5.341794545005134e-05,5.621917763340437e-05,5.797814600675172e-05
2015-04-23,^IXIC,5.621917763340437e-05,6.808591230745112e-05,7.073818411966653e-05
2015-04-23,^RUT,5.797814600675172e-05,7.073818411966653e-05,9.42178377242352e-05
2015-04-24,^GSPC,5.3400437078498635e-05,5.627523685908788e-05,5.8016339091932635e-05
2015-04-24,^IXIC,5.627523685908788e-05,6.823517630932426e-05,7.061784846351869e-05
2015-04-24,^RUT,5.8016339091932635e-05,7.061784846351869e-05,9.413453422417838e-05
2015-04-27,^GSPC,5.341459224747907e-05,5.630194173712446e-05,5.819596208308982e-05
2015-04-27,^IXIC,5.630194173712446e-05,6.828350259340764e-05,7.089742494135415e-05
2015-04-27,^RUT,5.819596208308982e-05,7.089742494135415e-05,9.470256471865026e-05
2015-04-28,^GSPC,5.341031336465285e-05,5.6266986107269516e-05,5.819100807487649e-05
2015-04-28,^IXIC,5.6266986107269516e-05,6.828349919979256e-05,7.082643464184353e-05
2015-04-28,^RUT,5.819100807487649e-05,7.082643464184353e-05,9.470009082078413e-05
2015-04-29,^GSPC,5.3480336342237715e-05,5.6393566743038845e-05,5.8362962084747516e-05
2015-04-29,^IXIC,5.6393566743038845e-05,6.846628168938585e-05,7.113362746175974e-05
2015-04-29,^RUT,5.8362962084747516e-05,7.113362746175974e-05,9.512206562961836e-05
2015-04-30,^GSPC,5.391729442393394e-05,5.711097626275484e-05,5.9309968038280237e-05
2015-04-30,^IXIC,5.711097626275484e-05,6.963740400585925e-05,7.265759213772434e-05
2015-04-30,^RUT,5.9309968038280237e-05,7.265759213772434e-05,9.703322870809644e-05
2015-05-01,^GSPC,5.4349127999456396e-05,5.760732702957738e-05,5.9583719296016116e-05
2015-05-01,^IXIC,5.760732702957738e-05,7.020371643576349e-05,7.29864273200665e-05
2015-05-01,^RUT,5.9583719296016116e-05,7.29864273200665e-05,9.715879929211538e-05
2015-05-04,^GSPC,5.401153135990325e-05,5.706259517187291e-05,5.8984877231683876e-05
2015-05-04,^IXIC,5.706259517187291e-05,6.934749586941947e-05,7.202574585470699e-05
2015-05-04,^RUT,5.8984877231683876e-05,7.202574585470699e-05,9.609792190586835e-05
2015-05-05,^GSPC,5.451607481947875e-05,5.7952965939129725e-05,5.972061832134499e-05
2015-05-05,^IXIC,5.7952965939129725e-05,7.034938283316614e-05,7.300073826353117e-05
2015-05-05,^RUT,5.972061832134499e-05,7.300073826353117e-05,9.698713733085766e-05
2015-05-06,^GSPC,5.459930642399673e-05,5.801244082673646e-05,5.958890824097136e-05
2015-05-06,^IXIC,5.801244082673646e-05,7.034981126143275e-05,7.274543442490017e-05
2015-05-06,^RUT,5.958890824097136e-05,7.274543442490017e-05,9.657799432233335e-05
2015-05-07,^GSPC,5.4639157907983886e-05,5.805376976793692e-05,5.961400008683384e-05
2015-05-07,^IXIC,5.805376976793692e-05,7.035805397710224e-05,7.268459566130054e-05
2015-05-07,^RUT,5.961400008683384e-05,7.268459566130054e-05,9.637585116835559e-05
2015-05-08,^GSPC,5.497685738977692e-05,5.7999704620476303e-05,5.91242161423722e-05
2015-05-08,^IXIC,5.7999704620476303e-05,6.969357154685199e-05,7.141285980474472e-05
2015-05-08,^RUT,5.91242161423722e-05,7.141285980474472e-05,9.437814396574729e-05
2015-05-11,^GSPC,5.510028878014855e-05,5.806120466155581e-05,5.911568549161763e-05
2015-05-11,^IXIC,5.806120466155581e-05,6.965739175206221e-05,7.122132592503006e-05
2015-05-11,^RUT,5.911568549161763e-05,7.122132592503006e-05,9.385383302404801e-05
2015-05-12,^GSPC,5.5040190854201395e-05,5.7955174008087836e-05,5.880993222313316e-05
2015-05-12,^IXIC,5.7955174008087836e-05,6.947695581442614e-05,7.0738635301493e-05
2015-05-12,^RUT,5.880993222313316e-05,7.0738635301493e-05,9.278375737376822e-05
2015-05-13,^GSPC,5.46545016411764e-05,5.7619950760901606e-05,5.853787515080822e-05
2015-05-13,^IXIC,5.7619950760901606e-05,6.918920474203742e-05,7.049971939038819e-05
2015-05-13,^RUT,5.853787515080822e-05,7.049971939038819e-05,9.25935258022473e-05
2015-05-14,^GSPC,5.503647545509397e-05,5.810004604786553e-05,5.887056434395534e-05
2015-05-14,^IXIC,5.810004604786553e-05,6.979231691751736e-05,7.091473248787773e-05
2015-05-14,^RUT,5.887056434395534e-05,7.091473248787773e-05,9.285154224812437e-05
2015-05-15,^GSPC,5.499204683005754e-05,5.799479711129167e-05,5.8735929455625155e-05
2015-05-15,^IXIC,5.799479711129167e-05,6.955852338608888e-05,7.061333309223436e-05
2015-05-15,^RUT,5.8735929455625155e-05,7.061333309223436e-05,9.246336004591115e-05
2015-05-18,^GSPC,5.481977168503449e-05,5.782449576116082e-05,5.840783797871959e-05
2015-05-18,^IXIC,5.782449576116082e-05,6.94139275064192e-05,7.033966700603445e-05
2015-05-18,^RUT,5.840783797871959e-05,7.033966700603445e-05,9.194659039458941e-05
2015-05-19,^GSPC,5.459369542679051e-05,5.7605088506184025e-05,5.827586405905103e-05
2015-05-19,^IXIC,5.7605088506184025e-05,6.920865454694261e-05,7.021911575763294e-05
2015-05-19,^RUT,5.827586405905103e-05,7.021911575763294e-05,9.187694894500997e-05
2015-05-20,^GSPC,5.45879599051736e-05,5.7573008853508265e-05,5.8204156700301335e-05
2015-05-20,^IXIC,5.7573008853508265e-05,6.912190081704864e-05,7.00529177445896e-05
2015-05-20,^RUT,5.8204156700301335e-05,7.00529177445896e-05,9.157570697134578e-05
2015-05-21,^GSPC,5.454492269823501e-05,5.749285313048887e-05,5.803513991822807e-05
2015-05-21,^IXIC,5.749285313048887e-05,6.8973415386482e-05,6.975151767560666e-05
2015-05-21,^RUT,5.803513991822807e-05,6.975151767560666e-05,9.113531095272537e-05
2015-05-22,^GSPC,5.445189961967092e-05,5.725061774944067e-05,5.77738613120617e-05
2015-05-22,^IXIC,5.725061774944067e-05,6.845120465083922e-05,6.913568036887694e-05
2015-05-22,^RUT,5.77738613120617e-05,6.913568036887694e-05,9.043980929284866e-05
2015-05-26,^GSPC,5.49034150872479e-05,5.773935601134557e-05,5.822116382587144e-05
2015-05-26,^IXIC,5.773935601134557e-05,6.896595714921086e-05,6.959213011031854e-05
2015-05-26,^RUT,5.822116382587144e-05,6.959213011031854e-05,9.082908612452966e-05
2015-05-27,^GSPC,5.51120039391809e-05,5.813537619829312e-05,5.859773757285445e-05
2015-05-27,^IXIC,5.813537619829312e-05,6.965681017229951e-05,7.022508164134208e-05
2015-05-27,^RUT,5.859773757285445e-05,7.022508164134208e-05,9.139873479958843e-05
2015-05-28,^GSPC,5.511539447473334e-05,5.8163603978175916e-05,5.863785144285352e-05
2015-05-28,^IXIC,5.8163603978175916e-05,6.966457302743171e-05,7.019600858763964e-05
2015-05-28,^RUT,5.863785144285352e-05,7.019600858763964e-05,9.12933501586321e-05
2015-05-29,^GSPC,5.529645754270104e-05,5.833482344592741e-05,5.8798345819987496e-05
2015-05-29,^IXIC,5.833482344592741e-05,6.980444913785394e-05,7.029453980572603e-05
2015-05-29,^RUT,5.8798345819987496e-05,7.029453980572603e-05,9.130698645401679e-05
2015-06-01,^GSPC,5.530518352882571e-05,5.8342109703445504e-05,5.880292312499348e-05
2015-06-01,^IXIC,5.8342109703445504e-05,6.980826078839226e-05,7.029172329406507e-05
2015-06-01,^RUT,5.880292312499348e-05,7.029172329406507e-05,9.128999373711615e-05
2015-06-02,^GSPC,5.5304069648869304e-05,5.833305800698516e-05,5.8771328168951185e-05
2015-06-02,^IXIC,5.833305800698516e-05,6.97783749611604e-05,7.022617368074504e-05
2015-06-02,^RUT,5.8771328168951185e-05,7.022617368074504e-05,9.123092234020332e-05
2015-06-03,^GSPC,5.516451671923622e-05,5.811840163140454e-05,5.835453194190603e-05
2015-06-03,^IXIC,5.811840163140454e-05,6.945238810602297e-05,6.96031007590247e-05
2015-06-03,^RUT,5.835453194190603e-05,6.96031007590247e-05,9.006366417054455e-05
2015-06-04,^GSPC,5.541372932440814e-05,5.833774005349604e-05,5.858468614957841e-05
2015-06-04,^IXIC,5.833774005349604e-05,6.963939884703911e-05,6.978214032158587e-05
2015-06-04,^RUT,5.858468614957841e-05,6.978214032158587e-05,9.018450880941217e-05
2015-06-05,^GSPC,5.54244355801783e-05,5.8322453761753644e-05,5.851022341039664e-05
2015-06-05,^IXIC,5.8322453761753644e-05,6.961416987163809e-05,6.971922175524369e-05
2015-06-05,^RUT,5.851022341039664e-05,6.971922175524369e-05,9.009373177083833e-05
2015-06-08,^GSPC,5.560731801181636e-05,5.859054302699843e-05,5.8669934134653754e-05
2015-06-08,^IXIC,5.859054302699843e-05,7.000591502885923e-05,6.995901875586401e-05
2015-06-08,^RUT,5.8669934134653754e-05,6.995901875586401e-05,9.020743243324182e-05
2015-06-09,^GSPC,5.55485389830796e-05,5.855839037034983e-05,5.858461248580365e-05
2015-06-09,^IXIC,5.855839037034983e-05,7.000836953397376e-05,6.994573426717485e-05
2015-06-09,^RUT,5.858461248580365e-05,6.994573426717485e-05,9.013920011348424e-05
2015-06-10,^GSPC,5.5877352913571366e-05,5.886048394234385e-05,5.9019778122207786e-05
2015-06-10,^IXIC,5.886048394234385e-05,7.027851129894836e-05,7.035903477949634e-05
2015-06-10,^RUT,5.9019778122207786e-05,7.035903477949634e-05,9.069050536991996e-05
2015-06-11,^GSPC,5.5854208812183315e-05,5.883707937683106e-05,5.899924209752105e-05
2015-06-11,^IXIC,5.883707937683106e-05,7.025748437022866e-05,7.03383781276718e-05
2015-06-11,^RUT,5.899924209752105e-05,7.03383781276718e-05,9.067228814347259e-05
2015-06-12,^GSPC,5.607012897047519e-05,5.903604528353868e-05,5.909504681744833e-05
2015-06-12,^IXIC,5.903604528353868e-05,7.043404288899976e-05,7.041121821400534e-05
2015-06-12,^RUT,5.909504681744833e-05,7.041121821400534e-05,9.067964971064136e-05
2015-06-15,^GSPC,5.615471209179561e-05,5.910902950805913e-05,5.910465303982569e-05
2015-06-15,^IXIC,5.910902950805913e-05,7.04893000418995e-05,7.037899654738298e-05
2015-06-15,^RUT,5.910465303982569e-05,7.037899654738298e-05,9.046812711495302e-05
2015-06-16,^GSPC,5.6050452909601763e-05,5.904830884884365e-05,5.9088148748828346e-05
2015-06-16,^IXIC,5.904830884884365e-05,7.045726374064761e-05,7.038334598464474e-05
2015-06-16,^RUT,5.9088148748828346e-05,7.038334598464474e-05,9.052409491704077e-05
2015-06-17,^GSPC,5.6057920869998333e-05,5.9062092129588577e-05,5.90779035622437e-05
2015-06-17,^IXIC,5.9062092129588577e-05,7.04549324752808e-05,7.03796696474466e-05
2015-06-17,^RUT,5.90779035622437e-05,7.03796696474466e-05,9.052979462036029e-05
2015-06-18,^GSPC,5.641858191175543e-05,5.954629626446214e-05,5.954177499705702e-05
2015-06-18,^IXIC,5.954629626446214e-05,7.110380865425475e-05,7.100582683648119e-05
2015-06-18,^RUT,5.954177499705702e-05,7.100582683648119e-05,9.111676670206657e-05
2015-06-19,^GSPC,5.6545102321168216e-05,5.963085797261712e-05,5.95442440508071e-05
2015-06-19,^IXIC,5.963085797261712e-05,7.11601332714985e-05,7.100459421534574e-05
2015-06-19,^RUT,5.95442440508071e-05,7.100459421534574e-05,9.10738423943475e-05
2015-06-22,^GSPC,5.649346047078879e-05,5.9648771017237505e-05,5.939408148692393e-05
2015-06-22,^IXIC,5.9648771017237505e-05,7.12356894367768e-05,7.095018243214977e-05
2015-06-22,^RUT,5.939408148692393e-05,7.095018243214977e-05,9.077591091591115e-05
2015-06-23,^GSPC,5.641105978645654e-05,5.9538906864022615e-05,5.9257579892557007e-05
2015-06-23,^IXIC,5.9538906864022615e-05,7.108926244723252e-05,7.076900356624281e-05
2015-06-23,^RUT,5.9257579892557007e-05,7.076900356624281e-05,9.056217108375136e-05
2015-06-24,^GSPC,5.663942119320851e-05,5.9780281869788246e-05,5.95404482201191e-05
2015-06-24,^IXIC,5.9780281869788246e-05,7.134213616144458e-05,7.106852795069295e-05
2015-06-24,^RUT,5.95404482201191e-05,7.106852795069295e-05,9.091242897818831e-05
2015-06-25,^GSPC,5.667268217545566e-05,5.9791792878535116e-05,5.9506517251218944e-05
2015-06-25,^IXIC,5.9791792878535116e-05,7.131641051658097e-05,7.097359637898217e-05
2015-06-25,^RUT,5.9506517251218944e-05,7.097359637898217e-05,9.071410837688447e-05
2015-06-26,^GSPC,5.667278063873679e-05,5.981553121143515e-05,5.9522059754746524e-05
2015-06-26,^IXIC,5.981553121143515e-05,7.149133450376732e-05,7.103942964152086e-05
2015-06-26,^RUT,5.9522059754746524e-05,7.103942964152086e-05,9.072490082044517e-05
2015-06-29,^GSPC,5.829792385604509e-05,6.161620359435005e-05,6.145917735309735e-05
2015-06-29,^IXIC,6.161620359435005e-05,7.343398073226891e-05,7.314460191265874e-05
2015-06-29,^RUT,6.145917735309735e-05,7.314460191265874e-05,9.300160458089144e-05
2015-06-30,^GSPC,5.832134543423353e-05,6.166932119039987e-05,6.152441277903237e-05
2015-06-30,^IXIC,6.166932119039987e-05,7.354298463250127e-05,7.324704487989276e-05
2015-06-30,^RUT,6.152441277903237e-05,7.324704487989276e-05,9.300263824784753e-05
2015-07-01,^GSPC,5.839154488394327e-05,6.167479213041183e-05,6.142327508452899e-05
2015-07-01,^IXIC,6.167479213041183e-05,7.349766230822324e-05,7.311625239305644e-05
2015-07-01,^RUT,6.142327508452899e-05,7.311625239305644e-05,9.281813295740441e-05
2015-07-02,^GSPC,5.832378690545195e-05,6.154171985220032e-05,6.113896035640425e-05
2015-07-02,^IXIC,6.154171985220032e-05,7.323655012788818e-05,7.256219515466202e-05
2015-07-02,^RUT,6.113896035640425e-05,7.256219515466202e-05,9.170512670352937e-05
2015-07-06,^GSPC,5.817822306921164e-05,6.119709743267986e-05,6.0793180632937805e-05
2015-07-06,^IXIC,6.119709743267986e-05,7.251031236762052e-05,7.187554259803332e-05
2015-07-06,^RUT,6.0793180632937805e-05,7.187554259803332e-05,9.107803116290998e-05
2015-07-07,^GSPC,5.823733335633701e-05,6.110889081355377e-05,6.0786954263068294e-05
2015-07-07,^IXIC,6.110889081355377e-05,7.237930956228196e-05,7.185095131474085e-05
2015-07-07,^RUT,6.0786954263068294e-05,7.185095131474085e-05,9.107431572269838e-05
2015-07-08,^GSPC,5.9304449011702406e-05,6.223299640488823e-05,6.165960826216836e-05
2015-07-08,^IXIC,6.223299640488823e-05,7.355900918039976e-05,7.274204161336755e-05
2015-07-08,^RUT,6.165960826216836e-05,7.274204161336755e-05,9.160921886740385e-05
2015-07-09,^GSPC,5.931507479838468e-05,6.223037357781555e-05,6.170229125023206e-05
2015-07-09,^IXIC,6.223037357781555e-05,7.351522402748298e-05,7.28058043657953e-05
2015-07-09,^RUT,6.170229125023206e-05,7.28058043657953e-05,9.165643416106462e-05
2015-07-10,^GSPC,5.981953764883736e-05,6.28556096563414e-05,6.228140452298978e-05
2015-07-10,^IXIC,6.28556096563414e-05,7.42889693212638e-05,7.35248659892975e-05
2015-07-10,^RUT,6.228140452298978e-05,7.35248659892975e-05,9.231980348617668e-05
2015-07-13,^GSPC,6.027000608355826e-05,6.342079136013629e-05,6.26237103967697e-05
2015-07-13,^IXIC,6.342079136013629e-05,7.495809992410813e-05,7.38278717235397e-05
2015-07-13,^RUT,6.26237103967697e-05,7.38278717235397e-05,9.217981952233442e-05
2015-07-14,^GSPC,6.027820277409329e-05,6.349635822232496e-05,6.2759855006943e-05
2015-07-14,^IXIC,6.349635822232496e-05,7.50919334859537e-05,7.398408615187056e-05
2015-07-14,^RUT,6.2759855006943e-05,7.398408615187056e-05,9.229548334473754e-05
2015-07-15,^GSPC,5.969107080653652e-05,6.278448964055284e-05,6.200820509163796e-05
2015-07-15,^IXIC,6.278448964055284e-05,7.423000473505326e-05,7.308586842228091e-05
2015-07-15,^RUT,6.200820509163796e-05,7.308586842228091e-05,9.147950304793924e-05
2015-07-16,^GSPC,5.953164342386899e-05,6.255089814016576e-05,6.158091045065758e-05
2015-07-16,^IXIC,6.255089814016576e-05,7.3888470751034e-05,7.244413845096243e-05
2015-07-16,^RUT,6.158091045065758e-05,7.244413845096243e-05,9.067397898696016e-05
2015-07-17,^GSPC,5.95060883987654e-05,6.255251739334012e-05,6.151497070672811e-05
2015-07-17,^IXIC,6.255251739334012e-05,7.41514146716111e-05,7.223170357350362e-05
2015-07-17,^RUT,6.151497070672811e-05,7.223170357350362e-05,9.068221046716999e-05
2015-07-20,^GSPC,5.941833227850328e-05,6.243364100805466e-05,6.135616395146181e-05
2015-07-20,^IXIC,6.243364100805466e-05,7.39909632931191e-05,7.200645844335008e-05
2015-07-20,^RUT,6.135616395146181e-05,7.200645844335008e-05,9.057110650475168e-05
2015-07-21,^GSPC,5.94933757962901e-05,6.246402694904254e-05,6.143750449418573e-05
2015-07-21,^IXIC,6.246402694904254e-05,7.397655117230769e-05,7.204194200047161e-05
2015-07-21,^RUT,6.143750449418573e-05,7.204194200047161e-05,9.065902947428846e-05
2015-07-22,^GSPC,5.952181905798613e-05,6.254643962849284e-05,6.141085534959597e-05
2015-07-22,^IXIC,6.254643962849284e-05,7.420529693550003e-05,7.195346929867423e-05
2015-07-22,^RUT,6.141085534959597e-05,7.195346929867423e-05,9.067137324267808e-05
2015-07-23,^GSPC,5.95585924557494e-05,6.256192265894649e-05,6.146086091442273e-05
2015-07-23,^IXIC,6.256192265894649e-05,7.419906280116199e-05,7.19621636850871e-05
2015-07-23,^RUT,6.146086091442273e-05,7.19621636850871e-05,9.072739347144809e-05
2015-07-24,^GSPC,6.0040462016899905e-05,6.308241647361065e-05,6.214809168232655e-05
2015-07-24,^IXIC,6.308241647361065e-05,7.474988189754047e-05,7.267083543688725e-05
2015-07-24,^RUT,6.214809168232655e-05,7.267083543688725e-05,9.160816990076516e-05
2015-07-27,^GSPC,6.00943327648112e-05,6.330709313395444e-05,6.240923891877042e-05
2015-07-27,^IXIC,6.330709313395444e-05,7.515995720202996e-05,7.306911308215487e-05
2015-07-27,^RUT,6.240923891877042e-05,7.306911308215487e-05,9.196836172656129e-05
2015-07-28,^GSPC,6.068587787331955e-05,6.376127225015994e-05,6.279849786081292e-05
2015-07-28,^IXIC,6.376127225015994e-05,7.543991819889321e-05,7.329919561450783e-05
2015-07-28,^RUT,6.279849786081292e-05,7.329919561450783e-05,9.215569055825118e-05
2015-07-29,^GSPC,5.922283480235396e-05,6.211470230985633e-05,6.098648768194314e-05
2015-07-29,^IXIC,6.211470230985633e-05,7.364507785025949e-05,7.133084271097191e-05
2015-07-29,^RUT,6.098648768194314e-05,7.133084271097191e-05,8.999787641649852e-05
2015-07-30,^GSPC,5.918101191055512e-05,6.205089648822773e-05,6.091792801456455e-05
2015-07-30,^IXIC,6.205089648822773e-05,7.358848717094679e-05,7.125379550415082e-05
2015-07-30,^RUT,6.091792801456455e-05,7.125379550415082e-05,8.990411044331369e-05
2015-07-31,^GSPC,5.90226521979061e-05,6.188123904838162e-05,6.063304886084143e-05
2015-07-31,^IXIC,6.188123904838162e-05,7.342118281540198e-05,7.101661761139429e-05
2015-07-31,^RUT,6.063304886084143e-05,7.101661761139429e-05,8.971171664995433e-05
2015-08-03,^GSPC,5.8655861832909176e-05,6.160807064352628e-05,6.057403008943904e-05
2015-08-03,^IXIC,6.160807064352628e-05,7.322042391635126e-05,7.098977756916191e-05
2015-08-03,^RUT,6.057403008943904e-05,7.098977756916191e-05,8.981134015207155e-05
2015-08-04,^GSPC,5.8683083300410834e-05,6.16352630214143e-05,6.060813099151543e-05
2015-08-04,^IXIC,6.16352630214143e-05,7.324744026423395e-05,7.102109911914343e-05
2015-08-04,^RUT,6.060813099151543e-05,7.102109911914343e-05,8.980286845066745e-05
2015-08-05,^GSPC,5.857075327706557e-05,6.157455869957719e-05,6.049673164440202e-05
2015-08-05,^IXIC,6.157455869957719e-05,7.328090709455049e-05,7.094999916797519e-05
2015-08-05,^RUT,6.049673164440202e-05,7.094999916797519e-05,8.969418436167152e-05
2015-08-06,^GSPC,5.8335529690032046e-05,6.178486897122541e-05,6.0483332350272896e-05
2015-08-06,^IXIC,6.178486897122541e-05,7.41967315940192e-05,7.154753546781717e-05
2015-08-06,^RUT,6.0483332350272896e-05,7.154753546781717e-05,9.000403655468066e-05
2015-08-07,^GSPC,5.835265872725716e-05,6.176302350625494e-05,6.0492993844401784e-05
2015-08-07,^IXIC,6.176302350625494e-05,7.407413037372757e-05,7.141326109579962e-05
2015-08-07,^RUT,6.0492993844401784e-05,7.141326109579962e-05,8.99106407294844e-05
2015-08-10,^GSPC,5.896147242218818e-05,6.228432467310511e-05,6.106767876843298e-05
2015-08-10,^IXIC,6.228432467310511e-05,7.450965740847445e-05,7.186470234794113e-05
2015-08-10,^RUT,6.106767876843298e-05,7.186470234794113e-05,9.030078328821002e-05
2015-08-11,^GSPC,5.919135648889322e-05,6.2567603138627e-05,6.126526272672853e-05
2015-08-11,^IXIC,6.2567603138627e-05,7.485129396272457e-05,7.210010922907895e-05
2015-08-11,^RUT,6.126526272672853e-05,7.210010922907895e-05,9.046185150746579e-05
2015-08-12,^GSPC,5.9127191514548095e-05,6.250973262053755e-05,6.124209618157426e-05
2015-08-12,^IXIC,6.250973262053755e-05,7.479965574396348e-05,7.20758337357974e-05
2015-08-12,^RUT,6.124209618157426e-05,7.20758337357974e-05,9.047407882250718e-05
2015-08-13,^GSPC,5.913649764560514e-05,6.25295024330847e-05,6.126331363169491e-05
2015-08-13,^IXIC,6.25295024330847e-05,7.480975251457068e-05,7.21313903982477e-05
2015-08-13,^RUT,6.126331363169491e-05,7.21313903982477e-05,9.051900893634817e-05
