Date,FTI
2013-04-02,8.553858896349675
2013-04-03,3.522597351459221
2013-04-04,1.9507662116328428
2013-04-05,1.3897353755910262
2013-04-08,0.9111935405980529
2013-04-09,4.052552278422628
2013-04-10,5.132344226564579
2013-04-11,1.176007908784281
2013-04-12,0.9237033145851908
2013-04-15,19.027736067700978
2013-04-16,3.0240470647731685
2013-04-17,3.912017690631818
2013-04-18,4.231471019604529
2013-04-19,2.0765138884878085
2013-04-22,3.5495004078691292
2013-04-23,2.5553643445522565
2013-04-24,1.8493301838373721
2013-04-25,0.7035155808887823
2013-04-26,0.7048894909713606
2013-04-29,0.8436225162061035
2013-04-30,2.034137860849209
2013-05-01,16.593403799566033
2013-05-02,3.3455810246097464
2013-05-03,2.1590305704475448
2013-05-06,1.0084652055334844
2013-05-07,4.268433403611114
2013-05-08,0.6570599820797655
2013-05-09,1.6110630849050374
2013-05-10,2.01608148177402
2013-05-13,0.32530401048191965
2013-05-14,3.829244408308882
2013-05-15,1.497808125713458
2013-05-16,2.426715580478855
2013-05-17,1.579606120386535
2013-05-20,0.48140333577320654
2013-05-21,0.10634381751060802
2013-05-22,4.153441235727405
2013-05-23,2.2424903617758125
2013-05-24,0.10313334612894878
2013-05-28,2.554245544308716
2013-05-29,1.9910985843377311
2013-05-30,1.4900890798619864
2013-05-31,8.405672756813416
2013-06-03,2.1541273600349164
2013-06-04,1.121601661943483
2013-06-05,4.241693227710019
2013-06-06,2.3593023700988516
2013-06-07,5.248461856856448
2013-06-10,1.8753827148556468
2013-06-11,2.0594092179738976
2013-06-12,1.7772148414507534
2013-06-13,4.336317442973681
2013-06-14,0.9806121670329442
2013-06-17,1.1823053312002811
2013-06-18,1.4627762407676308
2013-06-19,5.423922456273628
2013-06-20,12.460241351659857
2013-06-21,3.8065225436149945
2013-06-24,3.2902931131329716
2013-06-25,1.6824455722066347
2013-06-26,5.580291539921472
2013-06-27,6.303816325533026
2013-06-28,3.8116546688233073
2013-07-01,3.3998979556898474
2013-07-02,0.04226843800269359
2013-07-03,0.6871554298880304
2013-07-05,2.1200289339511116
2013-07-08,2.318812976487462
2013-07-09,1.3353936110744602
2013-07-10,2.8916083910101147
2013-07-11,4.644692966450967
2013-07-12,1.5017365186237845
2013-07-15,1.5463974006281611
2013-07-16,0.7122809697211983
2013-07-17,0.0775376662314661
2013-07-18,4.818607209897946
2013-07-19,9.428330079185999
2013-07-22,0.3531053295832165
2013-07-23,2.7444769871262364
2013-07-24,5.349958544613437
2013-07-25,4.107512810819537
2013-07-26,4.1672697250339175
2013-07-29,1.2458979554058143
2013-07-30,2.5826114278631582
2013-07-31,1.1026020296143249
2013-08-01,2.5683011740646924
2013-08-02,1.3630403448610382
2013-08-05,1.6931514091705817
2013-08-06,1.922701052593008
2013-08-07,1.5490416324605787
2013-08-08,0.18405969868490119
2013-08-09,0.951379818883088
2013-08-12,3.470742886746751
2013-08-13,2.61430695679916
2013-08-14,0.9420501229815471
2013-08-15,5.209982729592463
2013-08-16,1.2080743943372192
2013-08-19,3.788147503170781
2013-08-20,7.841727259720793
2013-08-21,1.5514681658988816
2013-08-22,2.4682419855261872
2013-08-23,1.2187114017708613
2013-08-26,3.186985475718668
2013-08-27,9.180991116955333
2013-08-28,0.374360690795115
2013-08-29,5.87035713245057
2013-08-30,10.42517789549617
2013-09-03,0.7558440530153312
2013-09-04,1.4067495124316847
2013-09-05,0.30312378884779057
2013-09-06,0.0325724362823398
2013-09-09,2.978500003412672
2013-09-10,1.2873119337688275
2013-09-11,2.808282452423133
2013-09-12,1.294656492014235
2013-09-13,0.7997239727342637
2013-09-16,7.190403120999301
2013-09-17,2.1303904256293977
2013-09-18,4.062765807004007
2013-09-19,1.7829787476321435
2013-09-20,4.107331483800486
2013-09-23,2.155940370096952
2013-09-24,2.5704311246466265
2013-09-25,0.4582430432234712
2013-09-26,1.674272797072538
2013-09-27,1.319001307242096
2013-09-30,3.883002016457775
2013-10-01,3.0025693405193556
2013-10-02,1.235705813440647
2013-10-03,1.9743094149054852
2013-10-04,1.4438758416683446
2013-10-07,1.8336579493562248
2013-10-08,9.759817810038527
2013-10-09,3.8425102365271053
2013-10-10,7.93403223911733
2013-10-11,3.1906340528345054
2013-10-14,0.6089045224988134
2013-10-15,2.0241363881812195
2013-10-16,4.625791734280414
2013-10-17,0.9433710005567578
2013-10-18,5.499826394806943
2013-10-21,0.9769509880250085
2013-10-22,2.5393683580659343
2013-10-23,0.9237081906225146
2013-10-24,0.9361166415433944
2013-10-25,2.641554296696975
2013-10-28,0.8040553765980716
2013-10-29,1.9344404126995505
2013-10-30,5.989471765393115
2013-10-31,0.6530329018790502
2013-11-01,4.041753908242491
2013-11-04,4.44347034154592
2013-11-05,2.7810377104967916
2013-11-06,8.415847161754112
2013-11-07,7.730229715911497
2013-11-08,3.760761695251869
2013-11-11,0.1435929007211844
2013-11-12,1.0279276863878295
2013-11-13,2.381725190591877
2013-11-14,3.297115622929111
2013-11-15,0.3897808045214226
2013-11-18,4.350123147677048
2013-11-19,1.1274305840842103
2013-11-20,0.8966043896648562
2013-11-21,5.512821056941541
2013-11-22,0.505149167723317
2013-11-25,0.5670999379440853
2013-11-26,5.7215950916071465
2013-11-27,1.9951638479497174
2013-11-29,2.468032892419779
2013-12-02,5.9392682921389
2013-12-03,0.7656396230412162
2013-12-04,0.5377096897814435
2013-12-05,3.0351307804179712
2013-12-06,5.346542740725813
2013-12-09,1.0770006497403524
2013-12-10,3.0497725396535404
2013-12-11,3.844659062987871
2013-12-12,2.7163065791751086
2013-12-13,0.818298145894377
2013-12-16,1.6897897394863295
2013-12-17,0.8770968191139119
2013-12-18,9.961552314739217
2013-12-19,2.8361670384838087
2013-12-20,10.928048962484798
2013-12-23,3.5930960428946355
2013-12-24,0.6408797891063911
2013-12-26,1.8569329114831024
2013-12-27,0.8347392964013731
2013-12-30,0.0777252530118007
2013-12-31,1.0566555471211865
2014-01-02,2.2071408563574946
2014-01-03,4.695947549920397
2014-01-06,1.6199450633835377
2014-01-07,1.8591625142322727
2014-01-08,1.5052215497576045
2014-01-09,1.4998233112568706
2014-01-10,0.5878872884172193
2014-01-13,4.828101728318167
2014-01-14,7.0263359316071075
2014-01-15,0.9542880389677633
2014-01-16,0.8444228111989893
2014-01-17,0.8726114165567322
2014-01-21,1.6833352635352536
2014-01-22,1.5022156410031042
2014-01-23,3.302275008534419
2014-01-24,9.44701294854252
2014-01-27,6.667357604429258
2014-01-28,3.4650661711916673
2014-01-29,2.5453533348211326
2014-01-30,6.986639163767476
2014-01-31,1.4862122317688735
2014-02-03,11.78615191771139
2014-02-04,1.347702584698195
2014-02-05,2.4756732755762068
2014-02-06,4.688053762547835
2014-02-07,7.966093279972249
2014-02-10,2.112518022255134
2014-02-11,2.991554918785547
2014-02-12,0.9383934071525932
2014-02-13,3.008258964878011
2014-02-14,3.0542570393142014
2014-02-18,5.577727925093932
2014-02-19,1.5652647973316685
2014-02-20,1.7362473116468835
2014-02-21,1.4973412419184395
2014-02-24,0.6188694355425259
2014-02-25,0.23007155452158978
2014-02-26,3.0834784644912503
2014-02-27,0.5497026332780999
2014-02-28,5.020583625460498
2014-03-03,2.0911339301983127
2014-03-04,9.172083655710164
2014-03-05,0.9798412471583463
2014-03-06,1.6055714734894608
2014-03-07,3.007243852464995
2014-03-10,0.24382547283376682
2014-03-11,2.157644641267883
2014-03-12,1.2004926236553395
