Date,,^GSPC,^IXIC,^RUT
2013-05-03,^IXIC,0.9533702965934865,1.0000000000000007,0.9238099279927796
2013-05-03,^RUT,0.9224325491736121,0.9238099279927796,0.9999999999999991
2013-05-06,^GSPC,1.0000000000000013,0.9525856768189447,0.9211934270595107
2013-05-06,^IXIC,0.9525856768189447,1.0000000000000004,0.9231966457917843
2013-05-06,^RUT,0.9211934270595107,0.9231966457917843,0.9999999999999992
2013-05-07,^GSPC,1.0000000000000016,0.952100088568549,0.9213504008791064
2013-05-07,^IXIC,0.952100088568549,1.0000000000000007,0.9224272822380971
2013-05-07,^RUT,0.9213504008791064,0.9224272822380971,0.9999999999999992
2013-05-08,^GSPC,1.0000000000000016,0.9521137292405395,0.921598471477466
2013-05-08,^IXIC,0.9521137292405395,1.0000000000000007,0.9224539835997612
